"entrez","symbol","ensembl","gene_type","baseMean","l2fc_raw","l2fc_shrunk","lfcSE","pvalue","padj","direction"
"388021","TMEM179","ENSG00000258986","protein-coding",360.742811183906,-2.78494445630698,-2.3457395998441,0.773251331876816,0.000316260853373821,0.00573306908669139,"down"
"3798","KIF5A","ENSG00000155980","protein-coding",2512.21195628631,-1.52719201064291,-1.33590772234905,0.424062686717565,0.000316586705491227,0.0057351627498424,"down"
"57801","HES4","ENSG00000188290","protein-coding",2090.48412272166,-2.50881420576356,-2.12115310155806,0.697328652007583,0.000320981833816877,0.00579936959389221,"down"
"100129781","MIR193BHG","ENSG00000262454","ncRNA",26.1140424181066,2.73253975391519,2.27662895572208,0.760601024786127,0.000327387494857575,0.00589946639775078,"up"
"101927811","ITGB8-AS1","ENSG00000271133","ncRNA",183.982662304195,-2.20593340086459,-1.87811386501816,0.614334378393434,0.000329702601753825,0.00593334107869062,"down"
"650368","TSSC2","ENSG00000290960","pseudo",589.809839358124,-1.60800600892746,-1.39987499346623,0.447909239094497,0.000330644427314536,0.00594636521523978,"down"
"352909","DNAAF3","ENSG00000167646","protein-coding",98.8600297792688,-2.14622324755613,-1.82967942159141,0.598241546082471,0.000333795910029065,0.00599118610337883,"down"
"100874238","ARHGEF7-AS2","ENSG00000235875","ncRNA",137.309873679969,-1.58261550762856,-1.37663160278621,0.443921136988768,0.000363741657888524,0.00646483217775276,"down"
"283987","HID1","ENSG00000167861","protein-coding",452.029843819771,-1.82841762017434,-1.57238693995409,0.512938034098404,0.000364415010560587,0.00647258035695364,"down"
"100134869","UBE2Q2P2","ENSG00000290945","pseudo",476.269404065312,-1.53077663562901,-1.33374971069054,0.43093197271494,0.000381956711716297,0.00674892420125521,"down"
"693235","MIR92B","ENSG00000284586","ncRNA",106.12958946742,-2.94493921773598,-2.4600197475783,0.829075019002523,0.000382201399895028,0.00674892420125521,"down"
"2180","ACSL1","ENSG00000151726","protein-coding",594.546080534046,1.71424175353977,1.47352830700541,0.482686229973195,0.000383097458563667,0.00676036835616816,"up"
"407032","MIR30C2","ENSG00000199094","ncRNA",34.7106273459493,-2.4020165843557,-2.0240060639329,0.676816822817103,0.000386710793182457,0.00681090637294994,"down"
"105370589","LOC105370589","ENSG00000258874","ncRNA",44.4768761095289,1.87113010681556,1.60226622509712,0.527286513919007,0.000387281609593479,0.00681655636149555,"up"
"100861518","P4HA2-AS1","ENSG00000237714","ncRNA",32.8837134711801,2.38909856677472,2.01660088544314,0.67338957544306,0.000388360086102201,0.00683112863709058,"up"
"54869","EPS8L1","ENSG00000131037","protein-coding",376.381616017035,-1.96543809393249,-1.67717633463004,0.555103626534128,0.00039911423345918,0.00697306774774907,"down"
"440556","PRDM16-DT","ENSG00000177133","ncRNA",355.126894008225,-2.02383017782263,-1.72305582325572,0.571916068781231,0.000402127089810298,0.00701894556759792,"down"
"105376946","GRM7-AS2","ENSG00000237665","ncRNA",6.83541760100125,-3.68524252087628,-3.04698036443554,1.04209116516228,0.000405632815105496,0.00706656426264297,"down"
"100033819","MIR675","ENSG00000284010","ncRNA",23.7642943978472,3.4475765822363,2.81032595914633,0.975391407366935,0.000408459238889912,0.00709766264441973,"up"
"442908","MIR340","ENSG00000198995","ncRNA",46.445444550655,-2.31826429880617,-1.95382740075603,0.656121781589334,0.000410432014534987,0.00712012294574461,"down"
"26835","RNU4-1","ENSG00000200795","snRNA",1349.32900128543,-2.81094880556073,-2.34515604335107,0.796344894588961,0.00041585300074884,0.00719404582006116,"down"
"10351","ABCA8","ENSG00000141338","protein-coding",70.444019230177,2.38301458249123,1.98981983261766,0.675495618569216,0.000419025961175702,0.00723058468702174,"up"
"284800","FAM182A","ENSG00000125804","ncRNA",19.4171781285607,-2.66504728972926,-2.22483995926265,0.7558211171287,0.000421840538122807,0.00726077047435618,"down"
"102465513","MIR6852","ENSG00000284195","ncRNA",264.617264863734,2.02156058852779,1.70613615385148,0.574370557914116,0.000432181130765214,0.00740602536089429,"up"
"100506237","NKX2-1-AS1","ENSG00000253563","ncRNA",21.5671998768918,2.88943676824962,2.4158048788617,0.821706672379949,0.000437466624656585,0.00748718773046901,"up"
"283212","KLHL35","ENSG00000149243","protein-coding",382.848800997529,-1.9477074584626,-1.65851212678333,0.553956720593106,0.000438114004944137,0.00749356350740085,"down"
"8495","PPFIBP2","ENSG00000166387","protein-coding",406.612589850498,1.67175603349153,1.43426331329681,0.476044793177284,0.000445146383296037,0.00758055652353726,"up"
"9076","CLDN1","ENSG00000163347","protein-coding",68.8331969972222,1.75745475914976,1.50277517196814,0.501059261107855,0.000452374318313896,0.00768408446099408,"up"
"100131244","ANKRD63","ENSG00000230778","protein-coding",38.7457358228628,-3.07837820742756,-2.54835646723429,0.878539750087753,0.000458374486745607,0.00776701181269871,"down"
"284","ANGPT1","ENSG00000154188","protein-coding",548.014565475588,1.70907510533764,1.4664015421176,0.488070244856696,0.000462301522638539,0.00782162835774803,"up"
"63978","PRDM14","ENSG00000147596","protein-coding",12.6863863539084,6.47198442517592,5.49438486132255,1.84837613696256,0.000462745251652273,0.00782162835774803,"up"
"101928738","LINC01978","ENSG00000262188","ncRNA",22.2328251686932,-4.02920852102921,-3.30085433358232,1.15142952581397,0.000466464421370185,0.00787736304574727,"down"
"196883","ADCY4","ENSG00000129467","protein-coding",19.5663661825973,3.45403778557975,2.80396820320732,0.98708777283774,0.000466620500252415,0.00787736304574727,"up"
"10761","PLAC1","ENSG00000170965","protein-coding",7.60179522698295,5.73798221447368,4.86051426609434,1.64126273673245,0.000472151019536175,0.00794612678804584,"up"
"105374928","LOC105374928","ENSG00000233656","ncRNA",21.0886381446138,3.55378319377085,2.87180929942754,1.01702653774075,0.00047532871060277,0.00798974227242535,"up"
"105376354","LINC02668","ENSG00000226762","ncRNA",17.3046632334323,3.11173734276036,2.57402053486509,0.89128705338198,0.000480702732483043,0.0080631363304785,"up"
"2523","FUT1","ENSG00000174951","protein-coding",27.5826400424373,-2.45349059317553,-2.04851638072243,0.703164257937766,0.000484443096855967,0.00811293402498839,"down"
"161253","REM2","ENSG00000139890","protein-coding",243.091403164891,-1.6634658742164,-1.43042075901715,0.477185394898299,0.000490310270791179,0.00819106570027617,"down"
"283208","P4HA3","ENSG00000149380","protein-coding",35.0372642767093,3.41843300315099,2.75589940011761,0.98187272797399,0.000498532061448206,0.00829050425963365,"up"
"100313886","MIR2116","ENSG00000253030","ncRNA",34.4565047222139,-3.0399204255818,-2.50761550278056,0.873995456901066,0.000504815916117682,0.00836674841156989,"down"
"9143","SYNGR3","ENSG00000127561","protein-coding",120.759867423618,-1.69963072482929,-1.45698212936338,0.489081246028058,0.000510567642702418,0.00844980599118716,"down"
"93273","LEMD1","ENSG00000186007","protein-coding",388.046119618993,-1.66227585313542,-1.42808566977809,0.478414870550187,0.00051171312235697,0.00845536155632754,"down"
"256380","SCML4","ENSG00000146285","protein-coding",31.8737139756203,-1.71446358856535,-1.46745826939691,0.493951505154611,0.000518688550506457,0.00854472787976317,"down"
"4940","OAS3","ENSG00000111331","protein-coding",404.482847500695,1.96801455455076,1.65089853420365,0.567389405224575,0.000523288759794806,0.00859822938952336,"up"
"225689","MAPK15","ENSG00000181085","protein-coding",379.829907016229,-2.58398589551895,-2.14809079652698,0.745002061300376,0.000523513086363292,0.00859822938952336,"down"
"340348","TSPAN33","ENSG00000158457","protein-coding",325.232186092459,-1.51684852495269,-1.31260789961347,0.437566831298445,0.000527178179795518,0.00865321245872667,"down"
"114796","PSMG3-AS1","ENSG00000230487","ncRNA",486.371880564106,-1.55896914739194,-1.34543984253521,0.449880590029736,0.000529649327216327,0.00868331885581836,"down"
"3214","HOXB4","ENSG00000182742","protein-coding",46.3505412728572,8.34743259570046,0.224472061065153,2.40969077055177,0.000531989988667955,0.00870843674878333,"up"
"102723775","LINC01315","ENSG00000229891","ncRNA",155.418403745704,-1.70572308250027,-1.45995680733316,0.492607919670413,0.000534906801998369,0.00872752785738092,"down"
"137902","PXDNL","ENSG00000147485","protein-coding",138.101686994878,1.57056314467826,1.34732926157782,0.453568750610589,0.000534825349533348,0.00872752785738092,"up"
"284417","TMEM150B","ENSG00000180061","protein-coding",84.8809265211787,-2.07928434314011,-1.75110947196373,0.600434561015971,0.000534256319765536,0.00872752785738092,"down"
"100506376","TTLL10-AS1","ENSG00000205231","ncRNA",19.347697377468,-4.02969053267222,-3.29245684770906,1.16599973561607,0.000548263264459341,0.00890293669220418,"down"
"653247","PRB2","ENSG00000121335","protein-coding",17.914821181773,-3.9139036131895,-3.18520802827348,1.13275108674895,0.000549845042319416,0.00891258931854729,"down"
"401115","C4orf48","ENSG00000243449","protein-coding",625.400158424654,-2.25054588263864,-1.88367222052547,0.651497689501184,0.000551480207256349,0.00893049108440589,"down"
"692084","SNORD13","ENSG00000239039","snoRNA",556.200507442668,-1.82285766968206,-1.55004620419282,0.527697956694254,0.000551604569620728,0.00893049108440589,"down"
"10912","GADD45G","ENSG00000130222","protein-coding",484.989828929837,-2.36019052477872,-1.96878852949925,0.684394182636963,0.000563535083566386,0.00909125474458813,"down"
"105375336","LOC105375336","ENSG00000296880","ncRNA",19.0622472921019,-2.04504163302394,-1.71937245874835,0.593170415283329,0.000565494597881329,0.00911208316586084,"down"
"8999","CDKL2","ENSG00000138769","protein-coding",329.041960850716,-1.77766107815333,-1.51373228227463,0.515908845941616,0.000569606949707556,0.00915130458269111,"down"
"100128054","PLCE1-AS1","ENSG00000268894","ncRNA",47.3604224169366,1.7443702371736,1.48582504110034,0.506967530161858,0.000580012465789389,0.0092901940993434,"up"
"51673","TPPP3","ENSG00000159713","protein-coding",428.456849529276,-2.48155889437284,-2.06047104550255,0.721733864239051,0.000585314831562245,0.00934857853996078,"down"
"101927447","SCUBE1-AS1","ENSG00000203527","ncRNA",27.2293581329352,-2.91452041294508,-2.39512825416081,0.847938876087187,0.000587800052335885,0.00937728532878032,"down"
"100131213","ZNF503-AS2","ENSG00000237149","ncRNA",108.913769736086,-1.99673258015777,-1.6817028708656,0.58101691586614,0.000589027999622307,0.00938619347800373,"down"
"220001","VWCE","ENSG00000167992","protein-coding",145.769272024759,-1.65967805409403,-1.41978639797039,0.483103964252638,0.000591577212854386,0.00941001232862427,"down"
"53840","TRIM34","ENSG00000258659","protein-coding",42.7723870472387,1.86781841984353,1.57653937850978,0.543794126279374,0.000593014015604734,0.00942736683466325,"up"
"54845","ESRP1","ENSG00000104413","protein-coding",9.55830295858314,6.06367363271921,5.06862872260525,1.76577115210771,0.000594724940644476,0.00944355316350087,"up"
"102724233","LINC02576","ENSG00000232613","ncRNA",54.5377988824437,-1.96293308426811,-1.65309489577777,0.572211624737874,0.000602620932300016,0.00954114814066645,"down"
"105373949","LOC105373949","ENSG00000300430","ncRNA",7.56665773820596,5.73266828723521,4.78705019659442,1.6710913623451,0.000602484100404303,0.00954114814066645,"up"
"10368","CACNG3","ENSG00000006116","protein-coding",10.0619304225421,6.14519882789853,5.13116356143421,1.79212961424549,0.00060582649072334,0.00956967175149544,"up"
"284654","RSPO1","ENSG00000169218","protein-coding",874.857984606342,-3.05924587067626,-2.5081503082201,0.892591410420599,0.000609445845760428,0.00961081569881733,"down"
"285668","C5orf64","ENSG00000178722","ncRNA",90.9388476293023,1.67874041764538,1.42810393034702,0.48989743231126,0.000610922846099172,0.00961674392381514,"up"
"60484","HAPLN2","ENSG00000132702","protein-coding",43.0067369578211,-2.37461695835296,-1.97145522529247,0.693520533463454,0.000617057527328777,0.00968535200062854,"down"
"100129827","IRAG1-AS1","ENSG00000177112","ncRNA",25.0567676403934,2.1704314768225,1.81513975127569,0.634166127043718,0.0006204885108896,0.00972241308097359,"up"
"653149","NBPF6","ENSG00000186086","protein-coding",13.0923426776244,5.0561656255,4.14360336112298,1.48006035023947,0.000635041964712387,0.00992762851256796,"up"
"2078","ERG","ENSG00000157554","protein-coding",13.8655359234189,3.64740197553526,3.01623078645947,1.068264687,0.000639404416993452,0.00997866172003977,"up"
"1121","CHM","ENSG00000188419","protein-coding",1881.1552822517,1.64388249758934,1.39727759778117,0.481578031648329,0.000641263945861825,0.00998737662553767,"up"
"90990","KIFC2","ENSG00000167702","protein-coding",345.835500200102,-2.48652024088145,-2.05720134928008,0.728384907900532,0.00064076549074495,0.00998737662553767,"down"
"1288","COL4A6","ENSG00000197565","protein-coding",8801.54929802899,-1.99701477072366,-1.67559480920387,0.586222100754576,0.000657813288884445,0.0102075250473224,"down"
"55024","BANK1","ENSG00000153064","protein-coding",15.8406907489305,2.92730926283969,2.39251777108071,0.859303596793886,0.00065775870584229,0.0102075250473224,"up"
"105376364","LOC105376364","ENSG00000295332","ncRNA",14.8786186995844,5.22410599752727,4.23504258826223,1.53365395058471,0.000658465459117531,0.010211211268071,"up"
"4010","LMX1B","ENSG00000136944","protein-coding",388.519433137652,-1.52978840720716,-1.31501930370176,0.449252061613305,0.000661181530486609,0.0102306772117973,"down"
"101928363","EHD4-AS1","ENSG00000259883","ncRNA",43.0445526646333,1.89764791143071,1.59355428724816,0.557415829226337,0.000663176488825188,0.0102557253495916,"up"
"4494","MT1F","ENSG00000198417","protein-coding",32.9903322195907,1.79138857440005,1.51655624962928,0.526459970203648,0.000667220005105969,0.0103124071537467,"up"
"342035","GLDN","ENSG00000186417","protein-coding",33.8448568823552,-1.82073732383334,-1.53768217016139,0.535513167175135,0.000673892792132013,0.0103842832338153,"down"
"10683","DLL3","ENSG00000090932","protein-coding",948.242068507634,-1.93308973649081,-1.62441982978142,0.568642915815805,0.000675143269585417,0.0103936228695521,"down"
"6273","S100A2","ENSG00000196754","protein-coding",16.1944670321657,5.34215904192307,4.29169644568244,1.5744843363093,0.000691422679827267,0.0106082993487961,"up"
"3483","IGFALS","ENSG00000099769","protein-coding",22.6276381864943,-3.09768156824531,-2.5187436735254,0.913107785852274,0.00069268064418303,0.0106216226563589,"down"
"102467003","MIR7851","ENSG00000278520","ncRNA",54.2959527668806,-3.02804344878728,-2.46943101067547,0.892997806705706,0.00069670008469649,0.0106712534321152,"down"
"154141","MBOAT1","ENSG00000172197","protein-coding",790.39465151866,1.56578049176738,1.335074680052,0.462032535943704,0.000701744660245115,0.0107364570240869,"up"
"146754","DNAH2","ENSG00000183914","protein-coding",64.2281805767009,-1.53590454201884,-1.31715843609697,0.453395303847116,0.000705168680867825,0.0107586563599219,"down"
"57731","SPTBN4","ENSG00000160460","protein-coding",64.2108651623579,-2.44644983257303,-2.01763934683285,0.722169964137106,0.000704974490069881,0.0107586563599219,"down"
"101927751","ALDH1A3-AS1","ENSG00000259583","ncRNA",44.8293801432438,2.61803260242993,2.11178014890412,0.773016060636304,0.000707189826996197,0.0107821358046554,"up"
"100616372","MIR4659B","ENSG00000283386","ncRNA",20.1189275118921,-2.5080048002103,-2.05996071689767,0.740586126342241,0.000707868335502155,0.0107821358046554,"down"
"3772","KCNJ15","ENSG00000157551","protein-coding",13.0555622600018,3.547484790879,2.92707680676302,1.04857589037683,0.000716606594128018,0.010896159539501,"up"
"114599","SNORD15B","ENSG00000207445","snoRNA",568.848373081562,-2.6049421177144,-2.1392180242181,0.770324018370223,0.000720600882943622,0.0109329229118391,"down"
"677819","SNORA37","ENSG00000207233","snoRNA",207.426915985938,-2.4918236071011,-2.05167567644392,0.737241562141905,0.000725047462461815,0.0109942680848492,"down"
"348807","CFAP100","ENSG00000163885","protein-coding",111.833660206763,-1.81622855170783,-1.53153641710723,0.537521893561754,0.000727785309441544,0.0110119753659328,"down"
"9424","KCNK6","ENSG00000099337","protein-coding",31.0862551783916,2.89583999960912,2.32124499972406,0.857081334359053,0.000728234726554312,0.0110119753659328,"up"
"112267914","LOC112267914","ENSG00000287326","ncRNA",6.99646154735558,5.618294688155,4.63147246855697,1.66283186992169,0.000728159522103832,0.0110119753659328,"up"
"343035","RD3","ENSG00000198570","protein-coding",176.759252011208,-2.03123096259993,-1.69721270070737,0.601245820817739,0.000729168469906537,0.0110199829066141,"down"
"9159","PCSK7","ENSG00000160613","protein-coding",6125.78745982739,1.80338572290625,1.5130207411564,0.534058449223505,0.000733457584944291,0.0110664015472724,"up"
"8001","GLRA3","ENSG00000145451","protein-coding",38.2590328039729,2.56103295854333,2.09052407238846,0.758562780990412,0.000735038776073862,0.0110841245524766,"up"
"58157","NGB","ENSG00000165553","protein-coding",9.71608878455456,-2.86779034461804,-2.33540252225118,0.849853062770503,0.00073962188290771,0.0111308007717491,"down"
"56853","CELF4","ENSG00000101489","protein-coding",414.218349291613,-1.58327229666373,-1.35124415982511,0.469957792930118,0.000754504611150032,0.0113213063942732,"down"
"100616237","MIR4640","ENSG00000284370","ncRNA",48.2736429236248,-2.60681287109325,-2.13377364729159,0.77438530668476,0.000761839427386382,0.0114250770892532,"down"
"101928929","LOC101928929","ENSG00000235149","ncRNA",80.7045867805531,-1.83121076266093,-1.54212543185112,0.54403088539882,0.000762652841567166,0.0114309879452926,"down"
"92162","TMEM88","ENSG00000167874","protein-coding",230.074615624637,-1.72309952568575,-1.4571879282797,0.512789154604236,0.000778720990411619,0.0116590055368382,"down"
"652966","SNORD10","ENSG00000238917","snoRNA",614.755409535615,-2.64967603039658,-2.16619680705287,0.788989203793992,0.000784185632958807,0.0117086731089753,"down"
"23213","SULF1","ENSG00000137573","protein-coding",2314.87485927272,1.60836373167577,1.36160387038936,0.478956015170305,0.000784911612601749,0.0117130980875611,"up"
"100302275","MIR548L","ENSG00000221230","ncRNA",19.1634682950747,-2.3382690637946,-1.92209100758986,0.69656442898698,0.000788331028528266,0.011751261433458,"down"
"9304","SNORD22","ENSG00000277194","snoRNA",411.719840474379,-2.01939596395514,-1.68287244959645,0.601729399781779,0.000790823236610902,0.0117691073815282,"down"
"64211","LHX5","ENSG00000089116","protein-coding",1745.32788821469,-1.72240461251918,-1.45532452640687,0.513294465422203,0.000791965315845581,0.0117755678848752,"down"
"123103","KLHL33","ENSG00000185271","protein-coding",9.11442315978325,-2.90161036470003,-2.35619238343076,0.86487102706366,0.000793755774103607,0.0117870138481268,"down"
"28514","DLL1","ENSG00000198719","protein-coding",2602.67405964054,-1.83422502387332,-1.5398358395694,0.546948341884456,0.000797786181840087,0.0118404150580774,"down"
"341277","OVCH2","ENSG00000183378","protein-coding",28.7923600932526,2.55077408192152,2.07831874311975,0.760686361727843,0.000798675665499794,0.0118471672166411,"up"
"4661","MYT1","ENSG00000196132","protein-coding",691.78644868426,-1.76119051113655,-1.48445180951789,0.525397259441298,0.000801975383398624,0.0118706185667999,"down"
"56660","KCNK12","ENSG00000184261","protein-coding",239.146283475366,-1.53257070610162,-1.30951763164714,0.457376420220064,0.000805824219953684,0.0119014038639313,"down"
"55423","SIRPG","ENSG00000089012","protein-coding",6.70302408555439,5.5560688613215,4.54564457957012,1.65849169229557,0.000807901560756597,0.0119256243380985,"up"
"4886","NPY1R","ENSG00000164128","protein-coding",336.173030830729,2.24500025411372,1.82370528998279,0.67167411508161,0.000830587503065781,0.0121879104863216,"up"
"9288","TAAR3P","ENSG00000290584","pseudo",12.8792563861123,-3.18418770177259,-2.57517773771795,0.954387306459101,0.000848805874936925,0.0123819386700269,"down"
"10110","SGK2","ENSG00000101049","protein-coding",24.9504657686185,-1.93784963390359,-1.61208304075683,0.581376979482123,0.000858511406237407,0.0125034481728935,"down"
"10468","FST","ENSG00000134363","protein-coding",3007.40291730668,1.68292423651496,1.414458364979,0.505025221804657,0.000861137720070053,0.0125283131269957,"up"
"100616229","MIR4473","ENSG00000263790","ncRNA",49.8120631514531,-2.72489349268764,-2.21267273924436,0.81815606899629,0.000866807616581404,0.0125839418841722,"down"
"8076","MFAP5","ENSG00000197614","protein-coding",28.3444206432223,3.33599411790541,2.62562668007209,1.00169198949554,0.000867340210364639,0.0125849725893462,"up"
"619207","SCART1","ENSG00000214279","protein-coding",149.067280599626,-2.7649684270559,-2.24521223243477,0.830411886821772,0.0008695991791142,0.0126110383081753,"down"
"284751","LINC01270","ENSG00000203999","ncRNA",24.3506624944475,2.16126782148149,1.77706597328956,0.649198449841848,0.000871168702681055,0.0126270832056865,"up"
"414235","DIP2C-AS1","ENSG00000180525","ncRNA",489.758078473835,-2.21941908525538,-1.82847424588255,0.666949182295897,0.000875603166359695,0.0126778782409085,"down"
"102723631","CT45A10","ENSG00000269586","protein-coding",6.67008674025378,5.55036326972157,4.50812210859735,1.66817802108573,0.000877231320579309,0.0126947105755171,"up"
"100133920","LOC100133920","ENSG00000290941","pseudo",13.5302536615349,3.52769425558166,2.85813404091287,1.06050895322376,0.000879704392557775,0.0127169992357875,"up"
"2902","GRIN1","ENSG00000176884","protein-coding",45.5869650590464,-2.30503027274562,-1.89053574642943,0.69339051535786,0.000886443705757427,0.0128076317932011,"down"
"79698","ZMAT4","ENSG00000165061","protein-coding",1291.59798823653,1.53660596856868,1.30247840464407,0.462354373595749,0.000889152723025783,0.0128399681358977,"up"
"3078","CFHR1","ENSG00000244414","protein-coding",12.3073934045154,5.00675116053364,4.09421396948648,1.50757190969085,0.000896731888615353,0.0129152130011669,"up"
"57282","SLC4A10","ENSG00000144290","protein-coding",82.5282492858697,-1.66025335740297,-1.40257628140498,0.500690890892685,0.000913403938450708,0.0130999710562441,"down"
"102723635","LOC102723635","ENSG00000295724","ncRNA",7.06789089497132,5.6256938046995,4.55789465568929,1.69691859285283,0.000915642026580038,0.0131182681096575,"up"
"92979","MARCHF9","ENSG00000139266","protein-coding",444.218431048318,-1.70776156957119,-1.43718729415275,0.515676015757646,0.000927326595638099,0.013264759865413,"down"
"23627","PRND","ENSG00000171864","protein-coding",15.4075687129778,4.39998122452595,3.56395822951703,1.32917008974261,0.000931886425898762,0.0133229950265883,"up"
"105378126","LOC105378126","ENSG00000298440","ncRNA",36.5344680434231,-2.09404973599279,-1.72697792083604,0.632849079538226,0.000936551354416166,0.0133704198019413,"down"
"105370401","TRD-AS1","ENSG00000251002","ncRNA",51.6633286390679,2.85609031416704,2.26295505610125,0.863621291062172,0.000942639829660876,0.0134414917970053,"up"
"407047","MIR9-2","ENSG00000284447","ncRNA",57.2069056700929,-1.98896186966349,-1.64699588303827,0.601774447231386,0.000949216108263993,0.0135211222443623,"down"
"55138","FAM90A1","ENSG00000171847","protein-coding",136.125161989736,-1.67122351163015,-1.4071319190094,0.506124737204281,0.000959983207714198,0.0136388651251276,"down"
"26609","VCX","ENSG00000182583","protein-coding",9.85998920289118,-3.22736009848472,-2.57400424032897,0.977837717347999,0.000965103526311227,0.0136830902451114,"down"
"100847030","MIR548AT","ENSG00000264314","ncRNA",12.2196517995456,-2.69386283162094,-2.1707796107909,0.816946719878491,0.000975577440597793,0.0138172173197186,"down"
"94235","GNG8","ENSG00000167414","protein-coding",198.71423284589,-2.40195608672441,-1.9583644486168,0.728639240399396,0.000978991305117955,0.0138439932275601,"down"
"338917","VSX2","ENSG00000119614","protein-coding",6.35127636012208,-4.25758182585828,-3.38568272271198,1.29154660446406,0.00097898034432736,0.0138439932275601,"down"
"2700","GJA3","ENSG00000121743","protein-coding",6.48093130217061,5.50353826231453,4.43216801597977,1.66961015067704,0.000979668552307523,0.0138463884966886,"up"
"155382","VPS37D","ENSG00000176428","protein-coding",397.120088806037,-1.71642038333386,-1.44053488630392,0.520978372962393,0.00098558478768254,0.0139227894566719,"down"
"100129480","MKRN2OS","ENSG00000225526","protein-coding",176.942691794484,-1.53708654930351,-1.30466939911865,0.46662196784043,0.000987470575070044,0.013934988487945,"down"
"26777","SNORA71A","ENSG00000225091","snoRNA",484.463551423945,-2.44941579424203,-1.99293443225765,0.743709877640327,0.000989448810273377,0.013955681512309,"down"
"56961","SHD","ENSG00000105251","protein-coding",171.734903242442,-1.86118898304125,-1.54887411736012,0.565570915764382,0.000998977565777505,0.0140755164616837,"down"
"728229","TMEM191B","ENSG00000278558","protein-coding",54.804128996396,-1.98203869873848,-1.63736661745087,0.602840072818995,0.00100960987549472,0.0141886616729319,"down"
"51222","ZNF219","ENSG00000165804","protein-coding",5026.71856357476,-1.9041246646815,-1.57809150483045,0.579564831234623,0.00101823734143899,0.0142878141415299,"down"
"677828","SNORA47","ENSG00000238961","snoRNA",91.1171839799764,-2.52548190816189,-2.04586653518114,0.769589871072931,0.00103221920209037,0.0144688284836144,"down"
"100616348","MIR4659A","ENSG00000266038","ncRNA",20.5198918980284,-2.39622167868808,-1.94252610233943,0.730642085140347,0.00103950379681976,0.0145562565570077,"down"
"25789","TMEM59L","ENSG00000105696","protein-coding",218.942897312776,-1.84721240751484,-1.53597116084672,0.563439470089927,0.00104376046636613,0.0145875003882516,"down"
"102546226","LINC02060","ENSG00000250156","ncRNA",17.4500084752229,-2.02353734167154,-1.66727309457713,0.617285410248167,0.00104499945270916,0.0145882565686957,"down"
"219595","FOLH1B","ENSG00000134612","pseudo",25.9944109491254,2.16235473658965,1.76189866369747,0.659899577179828,0.00104993075544411,0.0146370943809868,"up"
"344758","GPR149","ENSG00000174948","protein-coding",150.544921135786,-3.01489892094722,-2.41411296621007,0.921568928079448,0.00106984265216446,0.0148589862804951,"down"
"340602","EZHIP","ENSG00000187690","protein-coding",29.3431877595122,-2.08368397446793,-1.70807272350985,0.637046909384212,0.00107225308460855,0.0148773069204924,"down"
"101927496","GREB1L-DT","ENSG00000265984","ncRNA",15.772039665063,-2.4620489746988,-1.98743546685206,0.75279469789287,0.00107340442759351,0.0148857061617037,"down"
"116337","PANX3","ENSG00000154143","protein-coding",6.2049032006072,5.45274474779278,4.35972617834811,1.66807147132843,0.00107969673667028,0.0149577499128956,"up"
"441317","FAM90A7","ENSG00000285975","protein-coding",17.9098120409396,-3.12793509308054,-2.48856769819012,0.958117197073262,0.00109592232094659,0.0151363860984234,"down"
"406994","MIR212","ENSG00000267195","ncRNA",3.66289021540873,-5.24567416051415,-4.13076328484286,1.60719028111356,0.00109898196837181,0.0151709591826274,"down"
"100423028","MIR4254","ENSG00000266580","ncRNA",26.7417655692168,-3.26071760726707,-2.58760720421744,0.999843654484469,0.00110931004873958,0.0152825816921859,"down"
"407002","MIR219A1","ENSG00000199036","ncRNA",88.5411710933997,-2.18528299127551,-1.78355463180578,0.670582443263187,0.00111891025716913,0.0153915081995253,"down"
"101930593","DNAAF3-AS1","ENSG00000267577","ncRNA",19.870811050856,-2.45160486385803,-1.97915146896794,0.752525703187486,0.00112265509645056,0.01542018732267,"down"
"317719","KLHL10","ENSG00000161594","protein-coding",47.532099451212,-1.58555300159087,-1.33421260470941,0.487074518004973,0.00113289579083209,0.0155368565599829,"down"
"100422995","MIR3175","ENSG00000284324","ncRNA",54.1685097359824,-2.08253167933897,-1.70483038873088,0.639796110322687,0.00113395273800035,0.015539735616927,"down"
"404266","HOXB-AS3","ENSG00000233101","ncRNA",18.0396001169703,5.57605420413738,4.42574911697695,1.71319103026131,0.00113481564015924,0.015539735616927,"up"
"100302218","MIR1285-1","ENSG00000221520","ncRNA",22.9126067040586,-2.49836163119437,-2.01155000885957,0.768322324191753,0.00114712869663057,0.0156768505187649,"down"
"222950","NYAP1","ENSG00000166924","protein-coding",510.941187318283,-1.93745634068897,-1.59750595753002,0.595917971101837,0.00114913672138547,0.0156915954891363,"down"
"9796","PHYHIP","ENSG00000168490","protein-coding",180.826260200977,-1.66940042979502,-1.39574869472433,0.513546934235216,0.00115110691944341,0.0157075971229756,"down"
"9963","SLC23A1","ENSG00000170482","protein-coding",133.910673521071,-1.56487425912531,-1.31858578044117,0.481490676571581,0.00115380097000858,0.0157364830646894,"down"
"693223","MIR638","ENSG00000207972","ncRNA",7.27909471562889,-4.38690000956502,-3.42067990359289,1.35337722603825,0.00118924711944502,0.016115125976416,"down"
"105375170","LOC105375170","ENSG00000289189","ncRNA",121.151986013067,1.97641220196335,1.60640374943822,0.610015642418554,0.00119556144838687,0.0161685453019939,"up"
