"entrez","symbol","ensembl","gene_type","baseMean","l2fc_raw","l2fc_shrunk","lfcSE","pvalue","padj"
"4958","OMD","ENSG00000127083","protein-coding",51.2424489329896,-0.514739255488057,-0.364199197511923,0.41903614143522,0.219301092730553,0.513617815669254
"112268429","LOC112268429",NA,"",6.33519118434768,1.45395432017547,0.324759933827445,1.18377505175116,0.219358646352031,0.513708480857394
"51144","HSD17B12","ENSG00000149084","protein-coding",2540.94027866618,0.655157550275647,0.394549867921015,0.533450012965348,0.21939001922555,0.513730238458003
"105372639","LOC105372639",NA,"ncRNA",5.38021790246257,1.70420652943959,0.276180115006476,1.38766586573977,0.219405622674772,0.513730238458003
"79871","RPAP2","ENSG00000122484","protein-coding",4014.10922941307,-0.385909550166428,-0.309567051307549,0.314251450271975,0.219436492777399,0.513758397516788
"101926907","LOC101926907","ENSG00000234807","ncRNA",32.0152011174223,-0.653711833778964,-0.398056458790188,0.532511001189119,0.219596224689392,0.513972385329241
"9686","VGLL4","ENSG00000144560","protein-coding",3349.16247231379,0.385380090394472,0.311244245095385,0.313914025138122,0.219574151550458,0.513972385329241
"105376154","LOC105376154",NA,"ncRNA",43.8043008049635,-0.721318902136418,-0.406725209696038,0.587592458559466,0.219603298001039,0.513972385329241
"92675","DTD1","ENSG00000125821","protein-coding",2280.53422310137,-0.35183251891043,-0.291130513081615,0.286603447308928,0.219599616298843,0.513972385329241
"56925","LXN","ENSG00000079257","protein-coding",194.568952222022,0.528775323234885,0.368074187667789,0.430852013271823,0.219718011509233,0.514048715208246
"105377619","LOC105377619",NA,"ncRNA",9.51642906362137,-0.961223018677984,-0.403877249046534,0.783262696429597,0.219745972183106,0.514048715208246
"56172","ANKH","ENSG00000154122","protein-coding",1000.20398155261,0.40696906177637,0.321684170607545,0.331610397936285,0.219728414311673,0.514048715208246
"8516","ITGA8","ENSG00000077943","protein-coding",99.123464261251,0.631192423501774,0.391111980935641,0.514264627320986,0.219683960038025,0.514048715208246
"101928123","PAPLN-AS1",NA,"ncRNA",15.6291070063569,-1.1033779965292,-0.39448071313265,0.899105154605072,0.219749038136448,0.514048715208246
"3975","LHX1","ENSG00000273706","protein-coding",302.925271909948,-0.350129881819217,-0.290452047848215,0.285254565208876,0.21966118663449,0.514048715208246
"9559","VPS26A","ENSG00000122958","protein-coding",2673.63505084337,0.697711782869124,0.398687847153131,0.56872965417028,0.21990157631006,0.514361408417766
"105378717","LOC105378717",NA,"",4.36960074042739,-1.49141719890804,-0.337012052050337,1.21580758618755,0.219939687105427,0.514362294496687
"3358","HTR2C","ENSG00000147246","protein-coding",47.9133145394283,-0.812716409532062,-0.412499853732879,0.662519805189799,0.219933458309241,0.514362294496687
"56252","YLPM1","ENSG00000119596","protein-coding",9362.06144240198,-0.416831410941555,-0.329259836391834,0.33982923577204,0.219976432352563,0.514404104267972
"8500","PPFIA1","ENSG00000131626","protein-coding",2716.15512733465,0.374693203331794,0.305949733244367,0.305505865918768,0.220022567193296,0.514467862089025
"401509","ZNF658B",NA,"pseudo",336.121543454307,0.582074809813611,0.381337932231387,0.474679073231799,0.220104930733194,0.514530993578944
"9493","KIF23","ENSG00000137807","protein-coding",3732.94264121493,0.545360802886016,0.373762259357932,0.444722684912668,0.220088022299054,0.514530993578944
"5694","PSMB6","ENSG00000142507","protein-coding",2468.59906548682,0.405028568011126,0.325784868485073,0.330299652253998,0.220106183176028,0.514530993578944
"105377023","PDCD6IP-DT","ENSG00000271643","ncRNA",95.8470942783682,0.460317653638143,0.34408701362402,0.375447451819778,0.220179553848826,0.514614261134538
"285834","HCG22","ENSG00000228789","protein-coding",10.103461867614,1.27026898862709,0.338947157956148,1.03604210859456,0.220169123328381,0.514614261134538
"127435","PODN","ENSG00000174348","protein-coding",12.6407861148503,-0.872971689396855,-0.407671892755106,0.712106321923064,0.220236018472347,0.514702109345969
"107986399","LOC107986399",NA,"ncRNA",111.462306861569,0.585516210171573,0.381668530294591,0.477654318065807,0.220267999920608,0.51473272905078
"101927490","QKILA",NA,"ncRNA",3.4756446977849,-1.38455282241184,-0.355294255587399,1.1298313716511,0.220405395298621,0.514982057072099
"100506649","PXN-AS1","ENSG00000255857","ncRNA",232.2489352538,0.486706871848912,0.35342908009858,0.397171647051187,0.220412471536617,0.514982057072099
"107986487","LOC107986487",NA,"ncRNA",6.89433671950689,-1.3687902263619,-0.354027320792596,1.11704725250272,0.220437856112697,0.514997232995422
"57446","NDRG3","ENSG00000101079","protein-coding",1498.27011499677,0.551297461835829,0.375038483222418,0.449977019470835,0.220511914512623,0.515126110639377
"100189045","TRG-CCC5-1",NA,"tRNA",7.59372545674336,-1.06869187262684,-0.39538828296204,0.872321763086979,0.220533018932794,0.515131273833421
"107985998","LOC107985998",NA,"ncRNA",3.60843330715339,-1.41433842667797,-0.348353819361824,1.15467906690879,0.220622025920055,0.515295032526719
"105377043","LOC105377043","ENSG00000231873","ncRNA",4.7465016152298,1.61813987160266,0.301559155654652,1.32135726131742,0.220724322013347,0.51548979915812
"388389","CCDC103","ENSG00000167131","protein-coding",219.477312924015,-0.528732336631386,-0.367721414383402,0.43180179910917,0.220771494974716,0.515555806337529
"105374455","LOC105374455",NA,"ncRNA",20.9794029147613,-0.686780368694376,-0.401955579723873,0.560961404884512,0.220842222570726,0.515632641617563
"10274","STAG1","ENSG00000118007","protein-coding",4891.75605425238,0.442033948901099,0.336661070393669,0.361041705477458,0.22082801731301,0.515632641617563
"114960","TSGA13","ENSG00000213265","protein-coding",83.2398734438413,0.601763095503925,0.385432426120107,0.491577459728459,0.220896760976055,0.515638968066838
"100873965","MED4-AS1","ENSG00000229111","ncRNA",287.871141218202,0.624119868250082,0.388581249884701,0.509844458803275,0.220900252895781,0.515638968066838
"166","TLE5","ENSG00000104964","protein-coding",7831.31795501874,0.443283554963461,0.338934611509213,0.36212011446478,0.220901670592014,0.515638968066838
"5934","RBL2","ENSG00000103479","protein-coding",2824.16464153725,0.475023695333199,0.350135025172638,0.388081685229124,0.220940842403722,0.515686253513833
"51422","PRKAG2","ENSG00000106617","protein-coding",456.577161523075,0.462232034917316,0.344840277913041,0.377680625061642,0.221001224080927,0.515783031445163
"105374538","LOC105374538",NA,"ncRNA",25.6266489582614,0.729470815685772,0.401913605741539,0.596085747513608,0.221039662526245,0.515828585047978
"105379382","LOC105379382",NA,"ncRNA",56.857795948836,1.15180137096621,0.349648155948964,0.941318098992818,0.221101337284543,0.515840053031472
"107984284","LOC107984284",NA,"",16.3103862149892,-0.75763743363945,-0.408999450650679,0.619154923296104,0.221079100861682,0.515840053031472
"107984418","LOC107984418",NA,"ncRNA",30.6147789859128,0.666452182893751,0.396612051582325,0.544644268540309,0.221085519921222,0.515840053031472
"101927023","LOC101927023","ENSG00000251076","ncRNA",25.4616065852862,-0.752750651799108,-0.408977607813766,0.615300622877298,0.221183641674885,0.515918292888856
"89910","UBE3B","ENSG00000151148","protein-coding",2455.20431486822,0.336110298502222,0.283286041352389,0.274754383174586,0.221211925237973,0.515918292888856
"101929173","THSD4-AS2",NA,"ncRNA",19.0493959816081,-0.703181520485736,-0.401312536165094,0.574797883754391,0.221195868343873,0.515918292888856
"283870","BRICD5","ENSG00000182685","protein-coding",243.094893566943,-0.578902491806055,-0.381698386700396,0.473200705408156,0.221187629590214,0.515918292888856
"5348","FXYD1","ENSG00000266964","protein-coding",53.6151675631953,0.736463034164624,0.396776604037746,0.602046834029003,0.221229488048842,0.515918292888856
"285237","C3orf38","ENSG00000179021","protein-coding",1236.54523102197,0.70756816717806,0.397848176883261,0.57845078681273,0.221249488548288,0.515920805318211
"107985838","LOC107985838",NA,"ncRNA",6.08383776985921,-1.36714857128867,-0.355191981510796,1.1178757158142,0.221334233672817,0.516074279214547
"105376964","LOC105376964",NA,"",19.7562042723686,-0.674648072565667,-0.399347855578958,0.551736144300939,0.221415437680848,0.51621947091933
"318","NUDT2","ENSG00000164978","protein-coding",545.078442073615,0.372549984222318,0.303452891976238,0.304754502637776,0.221533975811215,0.516451673066863
"644903","GCC2-AS1","ENSG00000214184","ncRNA",43.9232394987035,-0.565860514293013,-0.377327675519996,0.462922769510867,0.221569691500057,0.516452483471832
"6228","RPS23","ENSG00000186468","protein-coding",20504.4507400132,0.475982249089115,0.349934388911245,0.389396707952207,0.221572208743032,0.516452483471832
"23505","TMEM131","ENSG00000075568","protein-coding",4438.76755432504,0.401757012205207,0.318743054691728,0.328707995673561,0.221620387533354,0.516476471981312
"6208","RPS14","ENSG00000164587","protein-coding",17564.9096569714,0.319356693585741,0.271331755352197,0.26128015576642,0.22160293929816,0.516476471981312
"84976","DISP1","ENSG00000154309","protein-coding",602.000035482353,0.528647627632115,0.36683595589455,0.432557447472546,0.221653055386542,0.516508453167408
"105374775","LOC105374775",NA,"ncRNA",80.6331781764036,0.580456174771402,0.380450569664474,0.475179671443302,0.221877490524608,0.516943078248411
"22850","ADNP2","ENSG00000101544","protein-coding",3641.29044109421,0.399068716795777,0.308797957437137,0.326686593802078,0.221872393616523,0.516943078248411
"107986246","LOC107986246",NA,"ncRNA",72.2248867479395,-0.583079067385373,-0.381807099801649,0.477373423740763,0.221922583260425,0.51695978383563
"101927839","LOC101927839","ENSG00000225084","ncRNA",26.8518572500439,-0.807631785059169,-0.411139627637688,0.661193554658669,0.221906003590451,0.51695978383563
"101928084","LOC101928084",NA,"ncRNA",7.68748151921276,-1.00099387808674,-0.402551246932106,0.819692906079688,0.222017276914716,0.51713618434881
"2356","FPGS","ENSG00000136877","protein-coding",1373.00628796547,-0.630611721379342,-0.394178941063124,0.516446793108545,0.222063889515035,0.517200570966847
"121227","LRIG3","ENSG00000139263","protein-coding",1281.25763035469,0.348834802880677,0.288235336719995,0.285697660645037,0.222088724351533,0.517214229155223
"100874010","NLGN1-AS1","ENSG00000228213","ncRNA",60.5145283065127,-0.745859819172867,-0.409060745638625,0.611011852553798,0.222201084055727,0.517431701033084
"83604","TMEM47","ENSG00000147027","protein-coding",2974.71906220594,-0.56681882964024,-0.37446720286602,0.464370426139346,0.222230745920097,0.517456576715819
"10413","YAP1","ENSG00000137693","protein-coding",8514.4229885227,0.463686846686886,0.343431999552045,0.379974880902762,0.222347679771509,0.517640435598191
"51479","ANKFY1","ENSG00000185722","protein-coding",5154.58904861017,0.419096791199852,0.326554994953756,0.343432881953943,0.222344940732071,0.517640435598191
"107985845","LOC107985845",NA,"ncRNA",3.33154599781774,2.18091920185983,0.225772793002927,1.78755924669333,0.222444321635938,0.517732797087435
"100616153","MIR4726","ENSG00000273627","ncRNA",3.41110345651284,-1.5894033105933,-0.323581575624958,1.30272850439496,0.222443186339618,0.517732797087435
"115704","EVI5L","ENSG00000142459","protein-coding",993.24508318222,-0.841456529797373,-0.413128514441241,0.689664174139005,0.222428468479261,0.517732797087435
"101927145","LOC101927145",NA,"ncRNA",4.62586380255223,-1.26378657350865,-0.36689632034994,1.03602192046785,0.222523487340419,0.517872843264975
"100288142","NBPF20","ENSG00000162825","protein-coding",3193.24489365152,-0.456980222006963,-0.340774786277596,0.374643689019094,0.222550974302956,0.517892605274479
"105375169","LOC105375169",NA,"ncRNA",109.513223844153,-0.460119076924916,-0.342562513812951,0.377235265414817,0.22257337039561,0.51790051809046
"8671","SLC4A4","ENSG00000080493","protein-coding",1443.86929093661,-0.692899475346539,-0.401597633802451,0.56820958527544,0.222675914763035,0.51791811466468
"106478956","MDC1-AS1","ENSG00000224328","ncRNA",555.246583451742,0.535154447696658,0.368448189287669,0.438827671607597,0.222650930018987,0.51791811466468
"101927620","DDHD1-DT","ENSG00000258731","ncRNA",4.89209025405553,1.54471678547589,0.306810985989383,1.26662732823524,0.222635083151474,0.51791811466468
"100288122","LDLRAD4-AS1","ENSG00000267690","ncRNA",22.7473692617135,0.922128649024963,0.388985590349387,0.756165813051292,0.222662281368275,0.51791811466468
"340554","ZC3H12B","ENSG00000102053","protein-coding",910.114568451566,-0.490050884614514,-0.356786414807415,0.401804537126455,0.222607040222747,0.51791811466468
"10438","C1D","ENSG00000197223","protein-coding",413.690610975405,0.664940208175119,0.394768339356243,0.545407535850016,0.222782665747842,0.518079374259428
"6837","MED22","ENSG00000148297","protein-coding",2534.68556218551,-0.54139122814075,-0.370419493201378,0.444068844453856,0.222783252047298,0.518079374259428
"105370956","LOC105370956",NA,"ncRNA",7.75190087942927,1.20549870729004,0.362424437870826,0.988858263795503,0.22281330232249,0.518081889892644
"3454","IFNAR1","ENSG00000142166","protein-coding",2435.44781104527,0.371612266008486,0.302210710776402,0.304835696000666,0.222822338647343,0.518081889892644
"100847029","MIR5003","ENSG00000265160","ncRNA",4.58224190207246,-1.32327342982064,-0.357172398067317,1.08568504472435,0.222905950774222,0.518143732791233
"100534595","HNRNPUL2-BSCL2","ENSG00000234857","ncRNA",4773.59824617003,-0.718074053372853,-0.406090522304779,0.589143864401725,0.222903672504102,0.518143732791233
"5625","PRODH","ENSG00000100033","protein-coding",62.2524492619963,-0.919024686409337,-0.409195296394158,0.753962011528342,0.222871883879941,0.518143732791233
"5236","PGM1","ENSG00000079739","protein-coding",822.182314185863,0.388578220377439,0.311434201656457,0.318845717025437,0.222956952606196,0.51821810365348
"345630","FBLL1","ENSG00000188573","protein-coding",146.480826853225,-0.586944502794303,-0.38238037324097,0.481750298776891,0.22308782239596,0.518478082840632
"23633","KPNA6","ENSG00000025800","protein-coding",6013.76564050836,0.309977908452681,0.266981105073072,0.25444951898265,0.223136774995358,0.518502018951278
"57577","CCDC191","ENSG00000163617","protein-coding",911.20112617892,-0.393919750337428,-0.312805058023696,0.323374486621818,0.223165660920904,0.518502018951278
"2597","GAPDH","ENSG00000111640","protein-coding",69240.4279299106,0.348043712591499,0.290290861440668,0.28570734579999,0.22315459665493,0.518502018951278
"105373184","LOC105373184",NA,"",54.0550694663489,-0.975549734678381,-0.405704748575422,0.800857813842306,0.223174192796114,0.518502018951278
"51294","PCDH12","ENSG00000113555","protein-coding",167.409442216173,-0.386890958321634,-0.309463097641295,0.317649132079427,0.223230773390804,0.518589281333238
"574501","MIR499A","ENSG00000207635","ncRNA",4.01843881148632,-1.41081365450303,-0.348542731865118,1.15839938502473,0.223262290048216,0.51861830756365
"101928470","TMEM246-AS1","ENSG00000225376","ncRNA",42.3204601694207,0.620780448779011,0.388078229131789,0.509846551578773,0.223382511431883,0.518853364429959
"440672","NUDT4B","ENSG00000177144","protein-coding",901.344512152752,0.458257790298913,0.342271371294017,0.37643014648939,0.223460417994573,0.518945897462014
"221294","NT5DC1","ENSG00000178425","protein-coding",807.80767152534,0.560030144527044,0.374106391796963,0.460015480087582,0.223446029063127,0.518945897462014
"6198","RPS6KB1","ENSG00000108443","protein-coding",1804.13432006262,0.593633376474676,0.381674328761149,0.487674162999737,0.223499751263114,0.518993034531773
"105378819","LOC105378819",NA,"ncRNA",7.34646890824313,1.09679916189478,0.374271396576981,0.901157100844586,0.223565810000512,0.519051409070695
"84129","ACAD11","ENSG00000240303","protein-coding",468.011332116145,0.48003317322231,0.352152859860443,0.394398359960047,0.223555628706061,0.519051409070695
"84548","TMEM185A","ENSG00000269556","protein-coding",601.62684554676,0.368268986100606,0.300009767228859,0.302589416795335,0.223582003672471,0.519051409070695
"100422894","MIR4260","ENSG00000283876","ncRNA",3.44729026592955,2.2011154170965,0.219931937677749,1.80864903631215,0.223606416293884,0.519063885384116
"104169670","RXYLT1-AS1","ENSG00000255850","ncRNA",31.9302484018762,0.887167269693973,0.394723333415075,0.729014151126955,0.223626633554837,0.519066621593654
"112268044","LOC112268044",NA,"protein-coding",6.88410013636537,-1.06389030495321,-0.396538897742495,0.874302917922454,0.223663555902464,0.519108128724337
"105371083","LOC105371083","ENSG00000263080","ncRNA",19.4659944565098,0.79088198881343,0.402800000962993,0.650072720877022,0.223754383556845,0.519274728744792
"7503","XIST","ENSG00000229807","ncRNA",6.89744732436315,-1.15712499299691,-0.380481327606031,0.951275230499517,0.223835064515379,0.519417754612927
"9922","IQSEC1","ENSG00000144711","protein-coding",4120.89376447051,0.384180817778603,0.309404092360368,0.315974879387786,0.224038739035951,0.519810801089984
"105369690","LOC105369690",NA,"ncRNA",95.2641606280441,-0.582292789468281,-0.381452294438571,0.478918801667348,0.224042573489158,0.519810801089984
"114883","OSBPL9","ENSG00000117859","protein-coding",3021.38115918528,0.485086550435398,0.350442449524266,0.399031958662797,0.224115079259558,0.519825504763526
"91526","ANKRD44","ENSG00000065413","protein-coding",543.355309407807,0.547191679013345,0.370561126561378,0.45010931170714,0.224104482841361,0.519825504763526
"4846","NOS3","ENSG00000164867","protein-coding",89.2955482384598,-0.683898000687591,-0.39925855195383,0.562533270365837,0.22408140563794,0.519825504763526
"51125","GOLGA7","ENSG00000147533","protein-coding",1617.56743479064,0.662358853564755,0.391522428632579,0.544867943389156,0.22412517636793,0.519825504763526
"107985259","LOC107985259",NA,"ncRNA",54.5838926193468,-0.66670714983284,-0.397487163124496,0.548710103838748,0.224349150028406,0.519874802984111
"27097","TAF5L","ENSG00000135801","protein-coding",1479.34206366482,0.495599379136796,0.356627672812059,0.407985445666386,0.224462336064321,0.519874802984111
"151887","CCDC80","ENSG00000091986","protein-coding",6117.03817876747,0.511887594843322,0.361760093421174,0.421425877691698,0.224497208535688,0.519874802984111
"105377527","LOC105377527",NA,"ncRNA",28.7158094172646,-0.619488068283348,-0.388008096955714,0.510023672838206,0.22450872690489,0.519874802984111
"105375328","LOC105375328",NA,"",30.4925248742885,-0.581764197009568,-0.379944419632119,0.478857488858041,0.22440404756649,0.519874802984111
"102724363","LOC102724363",NA,"ncRNA",60.3085812040896,-0.708210773861333,-0.403355221196893,0.583059699203803,0.224501370367537,0.519874802984111
"154860","FEZF1-AS1","ENSG00000230316","ncRNA",1664.14395595159,-0.536017430377709,-0.369102945006396,0.441071392888685,0.224266070158685,0.519874802984111
"107986910","LOC107986910",NA,"ncRNA",14.3002469681138,-1.07922468342937,-0.390238334756842,0.888310963364065,0.224397494737813,0.519874802984111
"100128505","ASTN2-AS1","ENSG00000229105","ncRNA",15.4205624136633,-0.857259831392518,-0.411107426554651,0.705651574673008,0.224423838749438,0.519874802984111
"51552","RAB14","ENSG00000119396","protein-coding",4364.2662686778,0.468869812539062,0.347879225954374,0.385854870641655,0.224310599642611,0.519874802984111
"390213","DOC2GP",NA,"pseudo",18.6235765698169,-0.989390635610923,-0.399570593186911,0.814182531315043,0.224291682745358,0.519874802984111
"100147744","RNU7-1","ENSG00000238923","snRNA",32.9779503663508,-0.803205258157982,-0.408221367201099,0.661174778269614,0.224436531629531,0.519874802984111
"105370946","LOC105370946",NA,"ncRNA",24.12077221726,-0.602314912167333,-0.384502541598551,0.495716257144508,0.224350965665633,0.519874802984111
"105371064","LOC105371064",NA,"ncRNA",8.1380383286991,-1.024014886117,-0.395257126914914,0.843001775728458,0.224471196000654,0.519874802984111
"92017","SNX29","ENSG00000048471","protein-coding",1629.39137347698,0.404428035997801,0.319004537621365,0.332757539424607,0.224219843171494,0.519874802984111
"54700","RRN3","ENSG00000085721","protein-coding",1842.74106086842,0.502126847999137,0.357541893714979,0.413399336994552,0.224507600258898,0.519874802984111
"8678","BECN1","ENSG00000126581","protein-coding",1475.81266024146,0.399251871414405,0.316866083281354,0.328539045020352,0.224276794043391,0.519874802984111
"107985021","LOC107985021",NA,"",134.987506418488,-0.491881077707746,-0.353801037228941,0.404814908967206,0.224336920294778,0.519874802984111
"9294","S1PR2","ENSG00000267534","protein-coding",807.61036247111,-0.508024712263967,-0.361053893827387,0.41814879518601,0.224389874744453,0.519874802984111
"4799","NFX1","ENSG00000086102","protein-coding",2211.07934952369,0.394840089337337,0.314247511976382,0.325105448220801,0.224557410388878,0.519943374678757
"91612","CHURC1","ENSG00000258289","protein-coding",1675.58698102853,0.556255847842316,0.373048916021396,0.458055071406178,0.224600207408688,0.519998306283159
"55325","UFSP2","ENSG00000109775","protein-coding",1191.08505351083,0.67545222281166,0.392313432482952,0.556265738018328,0.224647777179904,0.520056181793095
"105375726","MAL2-AS1","ENSG00000253972","ncRNA",24.6348471017234,-0.714241890349431,-0.40385015231774,0.58823056767534,0.224663354942748,0.520056181793095
"199","AIF1","ENSG00000204472","protein-coding",4.57061950703431,1.41570734168145,0.334035826343932,1.16601443220623,0.224693423209674,0.520081627505608
"699","BUB1","ENSG00000169679","protein-coding",4310.8682614943,0.635861335422577,0.387746860689114,0.523769279721602,0.224743765446046,0.520152314145041
"102724808","LOC102724808",NA,"ncRNA",108.272139096872,-0.433977406120865,-0.330788267626425,0.357512787333778,0.224793782163493,0.520152314145041
"3479","IGF1","ENSG00000017427","protein-coding",13.8697150788997,0.866750998574239,0.397616914240147,0.714043868141449,0.224800275732505,0.520152314145041
"105370924","LOC105370924",NA,"ncRNA",6.59987860482336,1.39647972614307,0.322817552567139,1.15040475995788,0.224784788172318,0.520152314145041
"5649","RELN","ENSG00000189056","protein-coding",3031.89725890276,-0.689272103596368,-0.39935317312194,0.56791781658852,0.224868862943149,0.520257405439412
"107984211","LOC107984211",NA,"ncRNA",36.5980629134149,-0.612908848442235,-0.386626265954013,0.505015524953636,0.224883858681905,0.520257405439412
"8893","EIF2B5","ENSG00000145191","protein-coding",1713.08184731519,0.372968667131971,0.302972935368655,0.307360773449808,0.22495566080305,0.52029107025232
"105377937","LOC105377937",NA,"ncRNA",7.51306180491434,-1.11013058394718,-0.390559645553758,0.914837555077649,0.224949068120852,0.52029107025232
"645369","TMEM200C","ENSG00000206432","protein-coding",4043.8769445927,0.485556743286062,0.353147778509492,0.400132601695634,0.224942695357091,0.52029107025232
"57864","SLC46A2","ENSG00000119457","protein-coding",44.6443203253093,-0.59518778755649,-0.382408118725956,0.490517403073633,0.224981623578531,0.520306979832477
"11262","SP140","ENSG00000079263","protein-coding",33.3400079997005,0.646828059433934,0.390546166024084,0.533226294387184,0.225112208143337,0.520471886304976
"59336","PRDM13","ENSG00000112238","protein-coding",11.1428509744227,1.34415981371046,0.320116319929871,1.10812946043033,0.225130242057293,0.520471886304976
"101929014","LOC101929014",NA,"ncRNA",7.2950371646313,-1.23630171138865,-0.365627925701076,1.01917746088499,0.22511502131971,0.520471886304976
"51635","DHRS7","ENSG00000100612","protein-coding",1341.35944317829,-0.50789510913024,-0.358837205495836,0.418743892858343,0.225167469885827,0.520471886304976
"342096","GOLGA6A","ENSG00000159289","protein-coding",3.77495489045803,1.5249175488941,0.320610549201349,1.25707515109384,0.225103850787326,0.520471886304976
"7711","ZNF155","ENSG00000204920","protein-coding",451.426592191775,0.506489373770484,0.359845043713333,0.417570093245704,0.2251510168154,0.520471886304976
"2519","FUCA2","ENSG00000001036","protein-coding",2062.93604534895,0.437078548832525,0.333227157297755,0.360387612423315,0.225205815281162,0.520516390965208
"4774","NFIA","ENSG00000162599","protein-coding",4072.57044328778,0.534473044941971,0.367916454537116,0.440907914154788,0.22543195043503,0.520862431920395
"322","APBB1","ENSG00000166313","protein-coding",3750.65157478746,-0.514705232966886,-0.354456686650352,0.424580875613256,0.225410328117511,0.520862431920395
"105370424","LINC02282","ENSG00000257056","ncRNA",329.498513614257,-0.611027665678748,-0.386300192033207,0.504053968458331,0.225425623561477,0.520862431920395
"101929372","LOC101929372",NA,"ncRNA",23.42772559338,-0.84586825725893,-0.404495084550048,0.697757678126462,0.225410383600743,0.520862431920395
"339906","PRSS42P","ENSG00000178055","pseudo",5.69986116671101,1.31698842511504,0.339376648545934,1.08649306644484,0.225456427276371,0.520874843933817
"693187","MIR602","ENSG00000207693","ncRNA",3.33001548734875,-1.93802361709349,-0.271633382164637,1.59904170449923,0.225515954426678,0.520968224155986
"8366","H4C2","ENSG00000278705","protein-coding",10911.5352054927,-0.388569442078686,-0.308999654590105,0.320675537778135,0.225619008093013,0.520980953003095
"105375441","PRKAR2B-AS1",NA,"ncRNA",45.1595618092265,-0.518096598156855,-0.362267328400376,0.427542196867317,0.225588085024598,0.520980953003095
"101928251","LOC101928251","ENSG00000264985","ncRNA",34.0049062022532,-0.769132374340199,-0.406258654388362,0.634716342656135,0.225599136989223,0.520980953003095
"10848","PPP1R13L","ENSG00000104881","protein-coding",164.159479908239,-0.766174720988492,-0.405750955516871,0.63232597223864,0.22563611696965,0.520980953003095
"84181","CHD6","ENSG00000124177","protein-coding",6276.42838775827,0.379666282880448,0.309767721769312,0.313308014000899,0.225589398642564,0.520980953003095
"401588","ZNF674-AS1","ENSG00000230844","ncRNA",246.814543370398,-0.457611948393884,-0.340525404443162,0.377654248275221,0.225618827567186,0.520980953003095
"100874231","SPATA13-AS1","ENSG00000227213","ncRNA",30.4351059162061,-0.643351981015644,-0.392893527782794,0.5310112277562,0.22568084113296,0.521040092526803
"84061","MAGT1","ENSG00000102158","protein-coding",4996.82635524709,-0.593103057364947,-0.380171407128048,0.489568653847889,0.225711163033327,0.521065973661357
"105373392","LOC105373392",NA,"",4.10622039439709,1.84421753414368,0.259997544789512,1.52255143977633,0.225792785032103,0.52120429231669
"283953","TMEM114","ENSG00000232258","protein-coding",4.20703559402206,-1.66456342351497,-0.3052647185843,1.37428131493269,0.225809312677698,0.52120429231669
"2935","GSPT1","ENSG00000103342","protein-coding",7819.79515020336,0.372606426290761,0.302862724103469,0.307697610945998,0.225914562708815,0.521403084541871
"81399","OR4F16","ENSG00000284662","protein-coding",18.4317827708283,-0.717581911281518,-0.402211011174752,0.59268173278698,0.225996082448264,0.521530622491448
"101928937","LOC101928937","ENSG00000258039","ncRNA",10.3494251864214,-1.20084309328941,-0.382492795213293,0.99189441964435,0.226027209336816,0.521530622491448
"4830","NME1","ENSG00000239672","protein-coding",2104.90212241951,0.468597183060685,0.346532815866401,0.387044708093738,0.226008267769442,0.521530622491448
"105375038","LOC105375038",NA,"ncRNA",5.98543243233633,1.67709125953563,0.272019499347112,1.38535495832784,0.22605412856686,0.521548596195894
"3836","KPNA1","ENSG00000114030","protein-coding",4888.30483320949,0.533348964898487,0.365855614252497,0.440621601829838,0.22610753046335,0.521590591590031
"105375751","LOC105375751","ENSG00000253438","ncRNA",74.6117652953576,0.60458814217333,0.380600856957922,0.499507621642239,0.22613763755871,0.521590591590031
"55684","RABL6","ENSG00000196642","protein-coding",5334.55583420359,-0.723778408559907,-0.401486001557254,0.59798523530049,0.226140142791218,0.521590591590031
"107984301","LOC107984301",NA,"ncRNA",6.67850751497444,-1.19949632200009,-0.370701031497411,0.991082495136678,0.226167986127397,0.521590591590031
"10436","EMG1","ENSG00000126749","protein-coding",1449.53267525895,0.337071578390074,0.282665140540476,0.278499241208912,0.226158361811953,0.521590591590031
"107984139","LOC107984139",NA,"",52.5320647768099,-0.650023252802121,-0.394129564152798,0.537110879235611,0.226193825331082,0.521606060545261
"9619","ABCG1","ENSG00000160179","protein-coding",840.786988825106,-0.365051594622651,-0.297031768580696,0.301676438781255,0.226249507274794,0.52167527007079
"90121","TSR2","ENSG00000158526","protein-coding",1984.35529604385,-0.561818090502457,-0.373889417898607,0.46429568475922,0.226262106388905,0.52167527007079
"27293","SMPDL3B","ENSG00000130768","protein-coding",12.8644561447143,-1.04165294132597,-0.393083367189392,0.861036377042971,0.226368514447104,0.521798337901546
"100189056","TRQ-CTG4-1",NA,"tRNA",5.75717651728188,1.25972286120427,0.345734250504412,1.0413822569699,0.226407762603062,0.521798337901546
"440028","LINC02709","ENSG00000245522","ncRNA",33.4252222734797,0.656097056907336,0.387384382951282,0.542383471177016,0.22641117728049,0.521798337901546
"400128","TUSC8","ENSG00000237361","ncRNA",6.12599646286277,1.28161510745239,0.348432781014822,1.05937972142895,0.2263637906731,0.521798337901546
"107985268","LOC107985268",NA,"",52.7948587921082,-0.853994302104987,-0.406793628670922,0.705970274461138,0.226403784009702,0.521798337901546
