"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007596","blood coagulation","27/833","188/15777",0.143617021276596,2.72010293479094,5.60159560921022,2.07217899869074e-06,3.04249626360667e-05,2.92511042343304e-05,"PRKCA/TLN1/F2RL2/EMILIN2/MYL9/FN1/CAV1/F2RL1/PLAT/FAP/PLAUR/UBASH3B/SCUBE1/PEAR1/COL3A1/PROCR/PLAU/IL6R/PDGFRA/C1QTNF1/EDN1/TFPI/SERPINE1/PDGFA/THBD/CD9/F13A1",27
"GO:0001570","vasculogenesis","13/833","52/15777",0.25,4.73499399759904,6.36918367124898,2.10490108590898e-06,3.05921772688527e-05,2.94118673784511e-05,"SHH/TGFB1/HAS2/ADM/CAV1/ENG/DSP/RRAS/HEY2/NRP1/PDGFRB/TGFBR2/APLNR",13
"GO:2000630","positive regulation of miRNA metabolic process","14/833","61/15777",0.229508196721311,4.34687973550076,6.18331731968089,2.59311831436105e-06,3.71853166279374e-05,3.57506296944789e-05,"MYOCD/PPARG/NR3C1/TGFB1/PAX6/KLF4/EGFR/FOS/TGFB2/ETS1/GATA3/STAT3/ZC3H12A/FOSL1",14
"GO:0060325","face morphogenesis","8/833","19/15777",0.421052631578947,7.97472673279838,7.18192671519818,2.62226807766956e-06,3.73334046194815e-05,3.58930041429975e-05,"TGFB1/MSX1/TBX1/PRICKLE1/CRISPLD2/RRAS/TGFB2/STRA6",8
"GO:0141060","disruption of anatomical structure in another organism","13/833","53/15777",0.245283018867925,4.64565448821038,6.27652761446074,2.65551413611375e-06,3.73334046194815e-05,3.58930041429975e-05,"CXCL14/GBP1/MICB/C9/CXCL1/GZMA/F2RL1/GBP2/GBP3/CXCL8/CXCL12/PRF1/LGALS3",13
"GO:1902895","positive regulation of miRNA transcription","13/833","53/15777",0.245283018867925,4.64565448821038,6.27652761446074,2.65551413611375e-06,3.73334046194815e-05,3.58930041429975e-05,"MYOCD/PPARG/NR3C1/TGFB1/PAX6/KLF4/EGFR/FOS/TGFB2/ETS1/GATA3/STAT3/FOSL1",13
"GO:0032355","response to estradiol","18/833","97/15777",0.185567010309278,3.51463471986733,5.86509789856553,2.75302059881504e-06,3.84529045977347e-05,3.69693114813472e-05,"CASP8/PRKCA/MMP2/TGFB1/EGFR/PENK/CYP19A1/POU4F2/ASS1/CD4/ZNF703/POU4F1/CRHBP/ARPC1B/STAT3/WNT8B/WNT7A/COL1A1",18
"GO:0050817","coagulation","27/833","191/15777",0.141361256544503,2.67737880492511,5.50640332480384,2.82184439985369e-06,3.92866492173805e-05,3.77708884977528e-05,"PRKCA/TLN1/F2RL2/EMILIN2/MYL9/FN1/CAV1/F2RL1/PLAT/FAP/PLAUR/UBASH3B/SCUBE1/PEAR1/COL3A1/PROCR/PLAU/IL6R/PDGFRA/C1QTNF1/EDN1/TFPI/SERPINE1/PDGFA/THBD/CD9/F13A1",27
"GO:0007610","behavior","41/833","360/15777",0.113888888888889,2.15705282112845,5.24314682843985,2.92403378217782e-06,3.99339470823142e-05,3.83932122634159e-05,"HTR1A/OPRK1/SRPX2/PRKCA/RASGRF1/NR3C1/GRPR/TBX1/SLC6A1/GPR176/B2M/HTR1B/NEUROG1/NPY/SLC1A1/CALB1/GDNF/EGFR/PENK/MEF2C/ADRB1/FOS/STRA6/ATXN1/CCK/NPY5R/NTRK2/SEZ6/S100B/PRNP/CXCL12/CRHBP/STAT3/AVPR1A/FOXB1/MME/OPRD1/FOSB/KCNA2/PLK2/CNTN2",41
"GO:0045471","response to ethanol","20/833","117/15777",0.170940170940171,3.23760273340105,5.73545076461248,2.96948416155037e-06,4.02599264058202e-05,3.87066146259485e-05,"OPRK1/CASP8/PRKCA/TDO2/RGS4/ACTG2/TGFB1/FGF19/PENK/FOS/VCAM1/NPY5R/S100B/CD4/GATA3/CRHBP/STAT3/OPRD1/ACTC1/FOSB",20
"GO:0061614","miRNA transcription","15/833","72/15777",0.208333333333333,3.94582833133253,5.91482953170087,4.17833724064061e-06,5.44703236643512e-05,5.23687451729154e-05,"MYOCD/PPARG/NR3C1/TGFB1/BMP4/PAX6/KLF4/EGFR/FOS/TGFB2/ETS1/GATA3/STAT3/TWIST1/FOSL1",15
"GO:0042445","hormone metabolic process","25/833","173/15777",0.144508670520231,2.73699075005725,5.42363065212718,4.38562917026988e-06,5.68282430436778e-05,5.46356911135185e-05,"PAX8/BMP5/SHH/CTSK/PLB1/SPP1/DKK3/RPE65/CYP1B1/ADM/STC2/ECE1/PAPSS2/UGT2B7/CYP19A1/DAB2/GATA3/FURIN/MME/BACE2/PCSK5/CPA4/CHST9/ANPEP/ALDH1A3",25
"GO:0071385","cellular response to glucocorticoid stimulus","11/833","40/15777",0.275,5.20849339735894,6.2919200204853,4.69352454041237e-06,6.06352629815436e-05,5.8295828296158e-05,"NR3C1/TGFB1/PCK1/ANXA1/ASS1/STC1/AQP1/NEUROD1/TBX2/EDN1/KLF9",11
"GO:0070661","leukocyte proliferation","27/833","199/15777",0.135678391959799,2.56974548613415,5.26123198165039,6.19630750957777e-06,7.70419505959641e-05,7.40695117445185e-05,"PDCD1LG2/SHH/IGF2/RAC2/CD274/ELF4/F2RL1/IL2RB/BMP4/MEF2C/TNFSF4/IRF1/TNFRSF21/ANXA1/VCAM1/AHR/PRNP/CD4/NPR3/BST2/CSF1/NFATC2/GPNMB/TGFBR2/GREM1/ZP4/LGALS3",27
"GO:0050777","negative regulation of immune response","24/833","166/15777",0.144578313253012,2.73830978174402,5.31561326145176,6.7245776490898e-06,8.1952218261712e-05,7.87903310607923e-05,"ISG15/PPARG/TGFB1/SPINK5/IFI16/CD274/NLRC5/NPY/SLAMF8/TNFSF4/JAK3/ANXA1/OAS1/LGALS1/NMI/NPY5R/AHR/COL3A1/SMAD7/FURIN/A2M/ZC3H12A/PLK2/LGALS3",24
"GO:0034329","cell junction assembly","48/833","465/15777",0.103225806451613,1.95509429578283,4.93564923206196,6.77165986159225e-06,8.22928834027398e-05,7.91178526314316e-05,"SLITRK2/SRPX2/PRKCA/PLXND1/TLN1/FN1/PRKCH/DOCK10/CAV1/CLDN11/SNAI2/PRICKLE1/DLC1/MEF2C/LAMC1/CDH3/CDH12/AMIGO2/ACVRL1/ACTN1/CCDC141/FZD5/CDH13/LRRC15/ABI3/ZNF703/POU4F1/MMP14/LRP4/S100A10/CDH11/SMAD7/NRP1/CSMD2/NTM/GABRA2/THBS2/GJB2/PCDHB5/NPTX1/COL16A1/TRIM47/WNT7A/GREM1/CDH1/APLNR/EGFLAM/CD9",48
"GO:0003158","endothelium development","19/833","114/15777",0.166666666666667,3.15666266506603,5.45612977945335,7.65612496298021e-06,9.17455420354899e-05,8.8205808014172e-05,"ADAMTS12/ICAM1/F2RL1/BMP4/S1PR3/DSP/HEY2/SCUBE1/ACVRL1/S1PR1/EDNRA/STC1/FBN1/EDN1/NRP1/FGF1/DLL4/FSTL1/MET",19
"GO:0001818","negative regulation of cytokine production","33/833","274/15777",0.12043795620438,2.28109199884333,5.05051013241634,8.35655271862231e-06,9.82983555883726e-05,9.45058003775573e-05,"RGCC/GBP1/INHBA/PDCD1LG2/PTGER4/FN1/CARD16/TGFB1/CD274/BCL3/ELF4/F2RL1/HMOX1/KLF4/SRGN/TNFSF4/TNFRSF21/JAK3/TGFB2/ANXA1/OAS1/PRNP/SSC5D/IL6R/SMAD7/STAT3/FURIN/XAF1/BST2/ZC3H12A/GPNMB/CMKLR1/KLF2",33
"GO:0060973","cell migration involved in heart development","7/833","16/15777",0.4375,8.28623949579832,6.88428861212261,8.38575000021682e-06,9.82983555883726e-05,9.45058003775573e-05,"SEMA3C/SNAI2/BMP4/EDNRA/PITX2/EDN1/PDGFRB",7
"GO:0071216","cellular response to biotic stimulus","26/833","192/15777",0.135416666666667,2.56478841536615,5.15039281326066,9.48861779094035e-06,0.000110027045112198,0.000105781972641014,"OPRK1/PRKCA/CASP1/PDCD1LG2/CARD16/CD274/B2M/GBP2/MEF2C/TNFSF4/GBP3/CXCL8/CXCL6/ASS1/FZD5/NR1I2/AHR/IL18R1/CCL2/ADAM9/ANKRD1/MMP9/SERPINE1/ZC3H12A/TICAM1/GFI1",26
"GO:0001755","neural crest cell migration","11/833","43/15777",0.255813953488372,4.84511013707809,5.96088795938248,1.00974046662362e-05,0.000114313249668811,0.000109902806502171,"SHH/FN1/TBX1/SEMA3C/BMP4/GDNF/EDNRA/PITX2/EDN1/NRP1/SEMA3E",11
"GO:0042698","ovulation cycle","11/833","43/15777",0.255813953488372,4.84511013707809,5.96088795938248,1.00974046662362e-05,0.000114313249668811,0.000109902806502171,"OPRK1/MMP2/INHBA/CA12/HAS2/TGFB2/NPY5R/GDF10/PDGFRA/AMH/TNFAIP6",11
"GO:0070613","regulation of protein processing","11/833","43/15777",0.255813953488372,4.84511013707809,5.96088795938248,1.00974046662362e-05,0.000114313249668811,0.000109902806502171,"PLAT/PLAUR/ANXA2/PRNP/RUNX1/MMP14/PLAU/S100A10/FURIN/SERPINE1/GSN",11
"GO:0070663","regulation of leukocyte proliferation","24/833","171/15777",0.140350877192982,2.65824224426613,5.14739799102975,1.12554981058763e-05,0.000126425986557389,0.00012154820878348,"PDCD1LG2/SHH/IGF2/RAC2/CD274/IL2RB/BMP4/MEF2C/TNFSF4/IRF1/TNFRSF21/ANXA1/VCAM1/AHR/PRNP/CD4/BST2/CSF1/NFATC2/GPNMB/TGFBR2/GREM1/ZP4/LGALS3",24
"GO:0001649","osteoblast differentiation","26/833","194/15777",0.134020618556701,2.53834729768196,5.08999367489161,1.1452215358255e-05,0.00012830060018545,0.000123350495914921,"TMEM119/ITGA11/PPARG/SPP1/IGF2/DLX5/SNAI2/BMP4/IFITM1/PENK/MEF2C/CCN4/MSX2/GDF10/CREB3L1/IL6R/DDR2/TWIST1/TNC/GLI1/PTHLH/HGF/TNFAIP6/RUNX2/GREM1/COL1A1",26
"GO:0035050","embryonic heart tube development","12/833","52/15777",0.230769230769231,4.37076369009142,5.74807163502007,1.26510523824619e-05,0.000138838845278957,0.000133482153572626,"SHH/ECE1/ENG/MEF2C/MICAL2/RYR2/EDNRA/PITX2/TBX2/EDN1/TGFBR2/APLNR",12
"GO:0010463","mesenchymal cell proliferation","8/833","23/15777",0.347826086956522,6.58781773578997,6.33137809436752,1.40806788021604e-05,0.000151437700517235,0.000145594918745629,"SHH/MSX1/TBX1/BMP4/OSR1/TBX2/PDGFA/TGFBR2",8
"GO:0010586","miRNA metabolic process","17/833","99/15777",0.171717171717172,3.25231910946197,5.3074964072401,1.52257415686213e-05,0.000162533846720121,0.000156262952526392,"MYOCD/PPARG/NR3C1/TGFB1/BMP4/PAX6/KLF4/LIN28A/EGFR/FOS/TGFB2/ETS1/GATA3/STAT3/TWIST1/ZC3H12A/FOSL1",17
"GO:0060986","endocrine hormone secretion","11/833","45/15777",0.244444444444444,4.6297719087635,5.75680002220242,1.61740082378665e-05,0.000170959664470028,0.000164363684685381,"OPRK1/INHBA/FOXD1/PPARG/SPP1/KISS1/CYP19A1/DAB2/TBX3/CRHBP/C1QTNF1",11
"GO:0061564","axon development","42/833","403/15777",0.104218362282878,1.97389327939613,4.67582203916603,2.01711875225455e-05,0.000208440365098102,0.000200398301850296,"SLITRK2/PRKCA/MMP2/PLXND1/ITGA4/SHH/KREMEN1/SPP1/NTNG1/OLIG3/S100A6/NEUROG1/SEMA3C/ECE1/PRICKLE1/TRPV2/GDNF/TNFRSF21/OLIG1/POU4F2/EDNRA/CCK/OLIG2/NEUROG2/NTRK2/S100B/POU4F1/CXCL12/LRP4/NEUROD1/LGI1/ALCAM/EDN1/NRP1/FOXB1/EDN3/NPTX1/SEMA3E/WNT7A/UNC5C/CDH1/CNTN2",42
"GO:0034103","regulation of tissue remodeling","13/833","63/15777",0.206349206349206,3.90824901389127,5.46067097958313,2.02479724626802e-05,0.000208440365098102,0.000200398301850296,"PRKCA/TMEM119/PPARG/SPP1/TGFB1/KISS1/UBASH3B/S1PR1/RUNX1/DDR2/GPNMB/GREM1/TMBIM1",13
"GO:0003012","muscle system process","43/833","424/15777",0.101415094339623,1.92079945185621,4.53773234228523,3.11156608677271e-05,0.000304919300804014,0.000293154879352398,"TPM1/CHRNA1/PRKCA/ADRA1A/RGS4/MYL9/MYOCD/FBXO32/PPARG/MYL4/CALD1/CAV1/NEUROG1/HMOX1/SNTB1/KLF4/GDNF/DES/BDKRB2/DSP/KCND3/RYR2/EDNRA/ACTA2/RCSD1/SCN2B/STC1/HTR7/SSPN/MYL1/KCNA1/CNN1/NPR3/EDN1/SMAD7/PDGFRB/MYOF/GSN/EDN3/ZC3H12A/ACTC1/IL1R1/APLNR",43
"GO:1901655","cellular response to ketone","15/833","85/15777",0.176470588235294,3.34234870418756,5.11221819756365,3.4265552405825e-05,0.000329041085825579,0.000316345995687492,"POSTN/PTGER4/NR3C1/SPP1/TGFB1/PCK1/TNFSF4/FOS/ASS1/AHR/AQP1/MMP14/TBX2/KLF9/IGFBP7",15
"GO:0060688","regulation of morphogenesis of a branching structure","9/833","33/15777",0.272727272727273,5.16544799738077,5.65520908629441,3.73784246723819e-05,0.000355756599426078,0.000342030769152932,"PAX8/TGFB1/SIX2/BMP4/GDNF/SIX1/PDGFA/HGF/GREM1",9
"GO:0010712","regulation of collagen metabolic process","10/833","41/15777",0.24390243902439,4.61950633912101,5.47875167631681,4.00798650833254e-05,0.000373211211230445,0.000358811945694267,"RGCC/INHBA/TGFB1/BMP4/FAP/CREB3L1/RUNX1/IL6R/DDR2/CYGB",10
"GO:0070141","response to UV-A","6/833","14/15777",0.428571428571429,8.11713256731264,6.28980462336237,4.43214487334805e-05,0.000408288806105853,0.000392536173929599,"MMP2/EGFR/TIMP1/MMP1/MMP9/MME",6
"GO:0034341","response to type II interferon","16/833","97/15777",0.164948453608247,3.12411975099318,4.95426639480621,4.4946265601578e-05,0.000412278965070338,0.000396372384253924,"CASP1/GBP1/PPARG/NLRC5/GBP2/IFITM1/IRF1/GBP3/ASS1/CRIPTO/PARP9/PSMB8/CCL2/EDN1/BST2/IFITM3",16
"GO:0038084","vascular endothelial growth factor signaling pathway","11/833","50/15777",0.22,4.16679471788715,5.29504299310709,4.67354247714566e-05,0.0004277782922698,0.000411273715141214,"SMOC2/JCAD/DCN/PGF/FLT1/PDGFRA/FOXC1/ITGA5/NRP1/PDGFRB/GREM1",11
"GO:1903530","regulation of secretion by cell","45/833","463/15777",0.0971922246220302,1.84081840079444,4.33546716672339,5.77020321357497e-05,0.000520407006809214,0.000500328621025388,"NNAT/HTR1A/RGCC/OPRK1/PRKCA/INHBA/PAX8/PPARG/SPP1/TGFB1/KISS1/RAC2/HTR1B/F2RL1/NPY/SYT6/GDNF/MCTP2/MEF2C/ANXA2/CYP19A1/DAB2/TGFB2/ANXA1/NPY5R/CXCL12/NEUROD1/S100A10/CRHBP/IL6R/DYSF/C1QTNF1/EDN1/ADAM9/ANKRD1/AVPR1A/MYOF/SLC18A3/PDE1C/KLRC2/EDN3/TFAP2B/WNT7A/PRKCB/KCNA2",45
"GO:1903900","regulation of viral life cycle","16/833","99/15777",0.161616161616162,3.06100622067009,4.85667553303272,5.80519213172045e-05,0.000522105736352647,0.000501961810046366,"TMPRSS2/ISG15/OASL/IFI16/IL32/IFITM1/OAS1/CXCL8/LGALS1/MX1/FURIN/BST2/OAS2/TRIM38/IFITM3/APOBEC3C",16
"GO:0035094","response to nicotine","10/833","43/15777",0.232558139534884,4.4046455791619,5.27805709466959,6.2274118789246e-05,0.000553519130230034,0.000532163209786863,"OPRK1/CHRNA1/MMP2/B2M/HMOX1/PENK/VCAM1/EDN1/OPRD1/FOSB",10
"GO:0006518","peptide metabolic process","11/833","52/15777",0.211538461538462,4.0065333825838,5.12695959879115,6.86168130817049e-05,0.000604896577617817,0.000581558408289172,"GGT5/SPINK5/ECE1/SLC1A1/ERAP2/LANCL3/FURIN/MME/PCSK5/CPA4/ANPEP",11
"GO:0042098","T cell proliferation","18/833","124/15777",0.145161290322581,2.7493513534446,4.61717797564565,8.80331039941906e-05,0.000757436826766016,0.000728213337044133,"PDCD1LG2/SHH/IGF2/RAC2/CD274/ELF4/BMP4/TNFSF4/IRF1/TNFRSF21/ANXA1/VCAM1/PRNP/CD4/GPNMB/TGFBR2/ZP4/LGALS3",18
"GO:0019058","viral life cycle","29/833","256/15777",0.11328125,2.14554415516207,4.36274156028532,8.9002472814392e-05,0.000764248778537953,0.000734762469534569,"TMPRSS2/ISG15/ICAM1/OASL/IFI16/CAV1/CAV2/IL32/IFITM1/EGFR/OAS1/CXCL8/LGALS1/LRRC15/CD4/LRP4/MX1/CCL2/ITGA5/NRP1/FURIN/PCSK5/BST2/ANPEP/OAS2/ZC3H12A/TRIM38/IFITM3/APOBEC3C",29
"GO:0000302","response to reactive oxygen species","21/833","162/15777",0.12962962962963,2.45518207282913,4.39532880071219,0.000126150812037685,0.00104365537189638,0.0010033889748108,"FBLN5/NQO1/TPM1/PRKCA/MMP2/MAP3K5/CYP1B1/HMOX1/KLF4/FOS/AQP1/PDGFRA/EDN1/ADAM9/DDR2/TXNRD2/CYGB/HGF/KLF2/COL1A1/MET",21
"GO:0018149","peptide cross-linking","5/833","11/15777",0.454545454545455,8.60907999563462,5.96012339838623,0.000143419590156128,0.001159757663255,0.00111501179804969,"TGM2/DSP/ANXA1/COL3A1/F13A1",5
"GO:0042117","monocyte activation","5/833","11/15777",0.454545454545455,8.60907999563462,5.96012339838623,0.000143419590156128,0.001159757663255,0.00111501179804969,"FN1/NPY/DYSF/ADAM9/CSF1",5
"GO:0071492","cellular response to UV-A","5/833","11/15777",0.454545454545455,8.60907999563462,5.96012339838623,0.000143419590156128,0.001159757663255,0.00111501179804969,"MMP2/TIMP1/MMP1/MMP9/MME",5
"GO:0051099","positive regulation of binding","9/833","39/15777",0.230769230769231,4.37076369009142,4.97591966468292,0.000154424434864546,0.00124640510091421,0.00119831619716842,"BMP4/PLAUR/POU4F2/PARP9/POU4F1/GATA3/FOXC1/MMP9/DTX3L",9
"GO:0044703","multi-organism reproductive process","18/833","130/15777",0.138461538461538,2.62245821405485,4.38548041068558,0.000163049223975018,0.00130865254018755,0.00125816200063857,"MMP2/SPP1/TGFB1/STC2/ARHGDIB/FOS/TIMP1/STC1/CRHBP/VDR/EDN1/ITGA5/AVPR1A/PCSK5/PTHLH/COL16A1/IGFBP7/FOSB",18
"GO:0009410","response to xenobiotic stimulus","33/833","318/15777",0.10377358490566,1.96546920655054,4.10628234712916,0.000165130443900692,0.00132042968338434,0.00126948475713141,"NQO1/MMP2/ADRA1A/TGFB1/CYP1B1/KCNC1/HTR1B/SEMA3C/CRYZ/PRICKLE1/UGT2B7/MEF2C/FOS/SLCO2B1/ASS1/CDH13/NR1I2/AHR/FBN1/GATA3/CRHBP/CBR3/EDN1/ANKRD1/AMH/LOX/NFATC2/TGFBR2/TFAP2B/ACTC1/CDH1/FOSB/COL1A1",33
"GO:0033622","integrin activation","7/833","24/15777",0.291666666666667,5.52415966386555,5.23660031828274,0.000174937231423047,0.00139137892277349,0.00133769662715219,"TLN1/PTGER4/FN1/PIEZO1/CXCL12/COL16A1/FERMT1",7
"GO:0007204","positive regulation of cytosolic calcium ion concentration","18/833","131/15777",0.137404580152672,2.60243944906207,4.34813613493076,0.000179899139126433,0.0014279079271622,0.00137281626650004,"ADRA1A/PTGER4/CAV1/F2RL1/NPY/S1PR3/BDKRB2/RYR2/CXCL8/EDNRA/CD4/CCL2/C1QTNF1/EDN1/AVPR1A/CCR1/C3AR1/CMKLR1",18
"GO:0044706","multi-multicellular organism process","18/833","132/15777",0.136363636363636,2.58272399869039,4.31113764864252,0.000198253162127096,0.00156780349902714,0.00150731437594691,"MMP2/SPP1/TGFB1/STC2/ARHGDIB/FOS/TIMP1/STC1/CRHBP/VDR/EDN1/ITGA5/AVPR1A/PCSK5/PTHLH/COL16A1/IGFBP7/FOSB",18
"GO:0007611","learning or memory","21/833","169/15777",0.124260355029586,2.35348814081846,4.17649243443335,0.000229548476267158,0.00179548644527512,0.00172621284010423,"OPRK1/PRKCA/RASGRF1/GRPR/SLC6A1/B2M/NEUROG1/SLC1A1/CALB1/EGFR/MEF2C/FOS/STRA6/ATXN1/NTRK2/S100B/PRNP/CRHBP/FOXB1/MME/PLK2",21
"GO:0045667","regulation of osteoblast differentiation","16/833","111/15777",0.144144144144144,2.73008662924629,4.31854846761593,0.000231958101425263,0.00180310584724359,0.00173353826968155,"TMEM119/PPARG/SNAI2/BMP4/IFITM1/MEF2C/CCN4/GDF10/IL6R/DDR2/TWIST1/GLI1/HGF/TNFAIP6/RUNX2/GREM1",16
"GO:0014075","response to amine","8/833","33/15777",0.242424242424242,4.59150933100513,4.87600282490208,0.000249079885727391,0.00190327116944802,0.00182983900521619,"RGS4/KCNC1/SLC1A1/EDNRA/ASS1/CD4/EDN1/FOSB",8
"GO:0043269","regulation of monoatomic ion transport","33/833","326/15777",0.101226993865031,1.91723683338366,3.95093159160574,0.00026179703472448,0.00199336432457472,0.00191645617884869,"PLPP4/HTR1A/OPRK1/RGS4/TGFB1/SIK1/KCNC1/CAV1/B2M/HTR1B/CTSS/TRPV2/UBASH3B/RYR2/EDNRA/SCN2B/STC1/OSR1/STOM/PRNP/CD4/CXCL12/CCL2/FXYD5/EDN1/PDGFRB/MMP9/CCR1/LRRC55/OPRD1/KCNG1/APLNR/LGALS3",33
"GO:0048146","positive regulation of fibroblast proliferation","8/833","34/15777",0.235294117647059,4.45646493891674,4.76338173203396,0.00031080545830165,0.00232941651849076,0.00223954277947975,"FN1/S100A6/EGFR/AQP1/WNT1/PDGFRA/DDR2/PDGFA",8
"GO:0070269","pyroptotic inflammatory response","8/833","34/15777",0.235294117647059,4.45646493891674,4.76338173203396,0.00031080545830165,0.00232941651849076,0.00223954277947975,"CASP8/CASP1/GBP1/GZMA/GBP2/NLRP1/GBP3/CASP4",8
"GO:0071453","cellular response to oxygen levels","20/833","161/15777",0.124223602484472,2.35279204849642,4.0733019000875,0.000321845602869392,0.0023790030645088,0.00228721617331573,"RGCC/INHBA/PPARG/NDRG1/NDNF/TGFB1/CAV1/STC2/EPAS1/FOS/STC1/AQP1/S100B/EDN1/STAT3/ANKRD1/DDR2/TWIST1/OPRD1/FAS",20
"GO:1901888","regulation of cell junction assembly","27/833","252/15777",0.107142857142857,2.02928314182816,3.88872154037954,0.000380702416334809,0.00273876554359924,0.00263309826695553,"SLITRK2/SRPX2/PRKCA/TLN1/PRKCH/DOCK10/CAV1/SNAI2/PRICKLE1/DLC1/MEF2C/AMIGO2/ACVRL1/CCDC141/LRRC15/ABI3/MMP14/LRP4/S100A10/NRP1/NTM/THBS2/COL16A1/TRIM47/WNT7A/GREM1/APLNR",27
"GO:0033280","response to vitamin D","8/833","35/15777",0.228571428571429,4.32913736923341,4.65503878604096,0.000384460653947769,0.00275658288880551,0.00265022818188892,"SPP1/TGFB1/STC2/SNAI2/PENK/STC1/CD4/VDR",8
"GO:0007548","sex differentiation","18/833","140/15777",0.128571428571429,2.43513977019379,4.02688307406477,0.000414032969436945,0.00293438193495508,0.00282116737066941,"MMP2/INHBA/DMRT2/DMRTA2/SHH/FOXF2/NEUROG1/CYP19A1/TGFB2/STRA6/TCF21/TBX3/MMP14/GATA3/PDGFRA/AMH/TNFAIP6/WNT7A",18
"GO:0001756","somitogenesis","6/833","20/15777",0.3,5.68199279711885,4.94648266716276,0.000435366834421706,0.00306538154121469,0.00294711273938495,"SEMA3C/FOXC1/FOXB1/CDX1/FOXC2/TBX18",6
"GO:0048511","rhythmic process","27/833","255/15777",0.105882352941176,2.00540922251253,3.82143639416265,0.000458970418709908,0.00321815752251355,0.00309399430525342,"OPRK1/MMP2/INHBA/CA12/PPARG/RPE65/SIK1/HAS2/GPR176/BHLHE41/ID3/ADRB1/NKX2-1/TGFB2/BHLHE40/ASS1/NPY5R/NTRK2/GDF10/AHR/HTR7/PDGFRA/AMH/TWIST1/KLF9/TNFAIP6/KCNA2",27
"GO:0042063","gliogenesis","24/833","216/15777",0.111111111111111,2.10444177671068,3.85867738921324,0.000465612977399375,0.00325701955897905,0.00313135696344327,"EOMES/SHH/NDRG1/PRKCH/NR3C1/TGFB1/ANO1/PENK/TNFRSF21/OLIG1/TGFB2/LAMB1/OLIG2/NTRK2/S100B/MMP14/COL3A1/CFH/CCL2/STAT3/CSF1/MXRA8/CD9/HES5",24
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","11/833","64/15777",0.171875,3.25530837334934,4.26828965744227,0.000474016342208059,0.00330505397759979,0.00317753811418839,"CXCL14/SPINK5/ADM/CXCL1/B2M/NPY/CXCL8/CXCL6/CXCL12/CCL2/LGALS3",11
"GO:0006968","cellular defense response","7/833","29/15777",0.241379310344828,4.57171834250942,4.54517929936194,0.000626131671152323,0.00424860954147838,0.00408468933997748,"LGALS3BP/DCDC2/LSP1/PRF1/KLRC3/KLRC2/FOSL1",7
"GO:0006801","superoxide metabolic process","10/833","57/15777",0.175438596491228,3.32280280533266,4.14773516728758,0.000718426063934325,0.00482917019850854,0.00464285075816143,"FBLN5/NQO1/TGFB1/RAC2/F2RL1/SLC1A1/SHC1/EDN1/CYGB/BST1",10
"GO:0002367","cytokine production involved in immune response","12/833","78/15777",0.153846153846154,2.91384246006095,4.00041467889406,0.000755050045023021,0.0050282125289304,0.00483421362107952,"TGFB1/B2M/F2RL1/TNFSF4/JAK3/TGFB2/FZD5/IL18R1/SMAD7/BST2/TICAM1/IL1R1",12
"GO:0003228","atrial cardiac muscle tissue development","5/833","15/15777",0.333333333333333,6.31332533013205,4.86064492054298,0.00078087574735065,0.00512874422153053,0.00493086659167723,"BMP4/ENG/EDNRA/TBX3/TBX18",5
"GO:0071260","cellular response to mechanical stimulus","11/833","68/15777",0.161764705882353,3.06381964550526,4.02660889656512,0.000806645512875416,0.00528187061855409,0.00507808505350219,"CASP8/CASP1/PTGER4/TGFB1/IRF1/PIEZO1/AQP1/ANKRD1/TNFRSF8/FAS/COL1A1",11
"GO:0071496","cellular response to external stimulus","11/833","68/15777",0.161764705882353,3.06381964550526,4.02660889656512,0.000806645512875416,0.00528187061855409,0.00507808505350219,"CASP8/CASP1/PTGER4/TGFB1/IRF1/PIEZO1/AQP1/ANKRD1/TNFRSF8/FAS/COL1A1",11
"GO:0071375","cellular response to peptide hormone stimulus","29/833","292/15777",0.0993150684931507,1.88102501274482,3.58766248505914,0.00081898942091491,0.00534642259298322,0.00514014647836389,"PRKCA/INHBA/PPARG/TGFB1/IGF2/CAV1/CAV2/PCK1/KLF4/KLF5/FOS/POU4F2/JAK3/ENPP1/SHC1/EDNRA/ASS1/STAT6/FBN1/RAB31/WNT1/CRHBP/EDN1/STAT3/DDR2/FOXC2/PRKCB/KLF2/SOCS1",29
"GO:0034446","substrate adhesion-dependent cell spreading","13/833","90/15777",0.144444444444444,2.73577430972389,3.89881010333865,0.000854073314475774,0.00555858305427349,0.00534412134735021,"TGFB1I1/GBP1/ITGA4/FN1/HAS2/LAMC3/LAMC1/DAB2/LAMB1/LAMB3/S100A10/NRP1/CASS4",13
"GO:0007409","axonogenesis","33/833","350/15777",0.0942857142857143,1.78576916480878,3.50974678331702,0.000919221602475554,0.00596454198167395,0.00573441753414556,"SLITRK2/PRKCA/PLXND1/ITGA4/SHH/SPP1/NTNG1/S100A6/SEMA3C/ECE1/PRICKLE1/TRPV2/GDNF/POU4F2/EDNRA/CCK/NTRK2/S100B/POU4F1/CXCL12/LRP4/LGI1/ALCAM/EDN1/NRP1/FOXB1/EDN3/NPTX1/SEMA3E/WNT7A/UNC5C/CDH1/CNTN2",33
