"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001666","response to hypoxia","39/984","261/15777",0.149425287356322,2.39581581160639,5.86443735239404,3.23386258336853e-07,5.27119601089071e-06,5.27119601089071e-06,"PMAIP1/MMP2/TGFB3/MYOCD/PLOD1/AQP1/INHBA/ITPR2/TGFB2/ANKRD1/CAV1/VCAM1/ENG/CYGB/FOS/PPARG/RYR2/MIR21/STC1/EPAS1/S100B/PGF/MMP14/CXCL12/STC2/PENK/EDN1/ADA/TWIST1/STAT3/MIR145/NDRG1/TGFB1/DDR2/PLOD2/LOXL2/OPRD1/RGCC/PDLIM1",39
"GO:0001570","vasculogenesis","15/984","52/15777",0.288461538461538,4.625058630394,6.75288337327022,3.81899829548162e-07,6.09437350369864e-06,6.09437350369864e-06,"SHH/NRP1/PDGFRB/ITGAV/CAV1/ENG/DSP/RRAS/TGFBR2/ADM/HAS2/TGFB1/HEY2/APLNR/KDR",15
"GO:0051384","response to glucocorticoid","21/984","97/15777",0.216494845360825,3.47117802363591,6.29629025402416,4.25350606637994e-07,6.7173016217848e-06,6.7173016217848e-06,"PRKCA/TDO2/PCK1/AQP1/ASS1/CLDN1/FOS/NR3C1/STC1/S100B/IGFBP7/TBX2/EDN1/SERPINF1/ADAM9/CALCR/TGFB1/KLF9/FOSB/AVPR1A/ANXA1",21
"GO:0003158","endothelium development","23/984","114/15777",0.201754385964912,3.23483632862644,6.17630228727729,4.64873523700917e-07,7.26603685674995e-06,7.26603685674995e-06,"NRP1/PLCB1/FGF1/F2RL1/S1PR3/DSP/MET/CLDN1/MIR21/ACVRL1/EDNRA/ADAMTS12/STC1/EDN1/FSTL1/BMP4/CDH5/VCL/FBN1/PROX1/HEY2/KDR/ICAM1",23
"GO:0141060","disruption of anatomical structure in another organism","15/984","53/15777",0.283018867924528,4.53779337321675,6.65360095361273,5.02191561268312e-07,7.71717941289083e-06,7.71717941289083e-06,"CXCL14/GBP1/CXCL8/CXCL11/F2RL1/GBP2/MICB/CXCL12/PRF1/C7/GZMA/GBP3/CXCL1/LGALS3/C9",15
"GO:0030278","regulation of ossification","21/984","98/15777",0.214285714285714,3.43575783972125,6.23815032760241,5.10006632106956e-07,7.81097405683271e-06,7.81097405683271e-06,"ISG15/TMEM119/KREMEN1/MGP/SIX2/OSR2/SMAD7/GDF10/SRGN/MEF2C/ENPP1/LRP4/ECM1/VDR/TWIST1/CCR1/BMP4/OSR1/DDR2/GREM1/SGMS2",21
"GO:0010712","regulation of collagen metabolic process","13/984","41/15777",0.317073170731707,5.08380428316478,6.7527013791571,6.83463714321837e-07,1.01938836345257e-05,1.01938836345257e-05,"TGFB3/INHBA/CYGB/CREB3L1/RUNX1/IL6R/BMP4/FAP/ITGB1/MIR145/TGFB1/DDR2/RGCC",13
"GO:0060325","face morphogenesis","9/984","19/15777",0.473684210526316,7.59483311938382,7.41818964991232,7.19985766193536e-07,1.06343528702502e-05,1.06343528702502e-05,"TGFB3/STRA6/TBX1/TGFB2/RRAS/MSX1/CRISPLD2/TGFB1/PRICKLE1",9
"GO:0002831","regulation of response to biotic stimulus","59/984","488/15777",0.120901639344262,1.93848085765694,5.43142339656242,7.36791904413898e-07,1.08474782314356e-05,1.08474782314356e-05,"PRKCA/DHX58/ISG15/EMILIN2/TLR3/KLRC4-KLRK1/CD274/IFI16/SPINK5/CASP1/CASP8/HLA-B/IFIH1/STAT1/B2M/ZC3HAV1/F2RL1/TRIM22/GBP2/TLR1/CTSS/MICB/IRF1/NLRP1/EGFR/OAS3/TLR4/OASL/PPARG/NLRC5/MIR21/NLRP6/KLRC1/POLR3G/PARP9/TLR6/OAS1/IRGM/CFH/DTX3L/PARP14/CARD16/STING1/KCNK6/KLRC2/KLRC3/A2M/KLRK1/AHR/NMI/TICAM1/TGFB1/SLAMF8/HLA-E/ZC3H12A/APOBEC3G/RAB7B/KLRC4/IKBKE",59
"GO:0060324","face development","10/984","24/15777",0.416666666666667,6.68064024390244,7.18272335788048,7.46811395704582e-07,1.09596373311759e-05,1.09596373311759e-05,"TGFB3/STRA6/TBX1/TGFB2/RRAS/EDNRA/MSX1/CRISPLD2/TGFB1/PRICKLE1",10
"GO:0070663","regulation of leukocyte proliferation","29/984","171/15777",0.169590643274854,2.7191377834831,5.82949331641537,7.62169341262662e-07,1.11491694664192e-05,1.11491694664192e-05,"PDCD1LG2/SHH/CD274/BST2/IL2RB/VCAM1/IRF1/TNFRSF21/TNFSF4/MEF2C/MIR21/TGFBR2/IGF2/NFATC2/CD4/IL15/CSF1/IL33/BMP4/ICOSLG/AHR/GPNMB/GREM1/ZP4/LGALS3/HLA-E/ANXA1/RAC2/PRNP",29
"GO:0008217","regulation of blood pressure","24/984","128/15777",0.1875,3.0062881097561,5.87790900112659,1.07212121181276e-06,1.49181744229068e-05,1.49181744229068e-05,"TPM1/ADRA1A/EMILIN2/ADRB1/F2RL1/ECE1/NPY/ENG/PPARG/ACVRL1/EDNRA/MME/COL1A2/ERAP2/ADM/NPR3/EDN1/ADAMTS16/TBXA2R/PCSK5/ANPEP/EDN3/AVPR1A/PDE1C",24
"GO:0048660","regulation of smooth muscle cell proliferation","25/984","137/15777",0.182481751824818,2.92582784404486,5.83884894827307,1.08927684788845e-06,1.50919732832314e-05,1.50919732832314e-05,"TPM1/PRKCA/MMP2/TGFB3/MYOCD/MMP9/PDGFRB/HTR1B/CNN1/CCN4/HMOX1/KLF4/MEF2C/PPARG/MIR21/CDH13/IL6R/GJA1/EDN1/BMP4/NPY5R/MIR145/TGFB1/DDR2/RGCC",25
"GO:0001649","osteoblast differentiation","31/984","194/15777",0.15979381443299,2.5620599698265,5.64600036774653,1.21416281789641e-06,1.65416092563559e-05,1.65416092563559e-05,"TMEM119/ITGA11/CCN4/SNAI2/GDF10/DLX5/IFITM1/TWIST2/HGF/MEF2C/PPARG/MIR21/MSX2/GLI1/SPP1/TNC/PTHLH/MIR675/IGF2/TNFAIP6/CREB3L1/SP7/IL6R/PENK/TWIST1/BMP4/DDR2/PANX3/GREM1/COL1A1/RUNX2",31
"GO:0016485","protein processing","31/984","195/15777",0.158974358974359,2.54892120075047,5.61310154835568,1.35937220306169e-06,1.8247572749334e-05,1.8247572749334e-05,"TMPRSS2/PCSK7/SHH/FURIN/CASP1/CASP8/ECE1/ANXA2P2/CTSS/SRGN/PLAUR/F3/MME/C1S/ADAM19/MMP14/RUNX1/PLAU/S100A10/MAFB/ANXA2/ADAM9/SERPINE1/BACE2/PCSK5/ANPEP/PLAT/GSN/THBD/CASP4/PRNP",31
"GO:0140888","interferon-mediated signaling pathway","18/984","81/15777",0.222222222222222,3.5630081300813,5.96438772332624,1.88587609323065e-06,2.4147852440558e-05,2.4147852440558e-05,"ISG15/STAT1/IFITM1/IRF1/OAS3/OASL/PPARG/NLRC5/SP100/MIR21/PARP9/OAS1/IRGM/PARP14/STING1/IFITM3/OAS2/IKBKE",18
"GO:1901654","response to ketone","28/984","172/15777",0.162790697674419,2.61011060692002,5.47590515494764,2.71353828112253e-06,3.34718613920087e-05,3.34718613920087e-05,"POSTN/PRKCA/TGFB3/TDO2/PTGER4/PCK1/HOXB13/AQP1/INHBA/ASS1/TGFB2/CAV1/TNFSF4/CLDN1/FOS/NR3C1/SPP1/IGFBP7/MMP14/TBX2/EDN1/SERPINF1/TBXA2R/AHR/TGFB1/KLF9/FOSB/AVPR1A",28
"GO:0044703","multi-organism reproductive process","23/984","130/15777",0.176923076923077,2.83670262664165,5.42329028988468,5.0083200922384e-06,5.86101869255796e-05,5.86101869255796e-05,"UPRT/MMP2/ARHGDIB/FOS/ACVR1C/TIMP1/MIR21/SPP1/STC1/PTHLH/COL16A1/IGFBP7/STC2/CRHBP/GJA1/VDR/EDN1/ITGA5/PCSK5/TGFB1/FOSB/AVPR1A/PAPPA",23
"GO:0010463","mesenchymal cell proliferation","9/984","23/15777",0.391304347826087,6.27399257688229,6.52793589606974,5.07313937398787e-06,5.86172357034953e-05,5.86172357034953e-05,"SHH/TBX1/STAT1/MSX1/TGFBR2/TBX2/BMP4/OSR1/PDGFA",9
"GO:0010755","regulation of plasminogen activation","8/984","18/15777",0.444444444444444,7.1260162601626,6.7068399005545,5.54921028253373e-06,6.36346626368944e-05,6.36346626368944e-05,"ANXA2P2/PLAUR/RUNX1/PLAU/S100A10/ANXA2/SERPINE1/PLAT",8
"GO:0007204","positive regulation of cytosolic calcium ion concentration","23/984","131/15777",0.175572519083969,2.81504840811767,5.38009651433168,5.72292449873055e-06,6.54622240907424e-05,6.54622240907424e-05,"ADRA1A/PTGER4/CXCL8/ITGAV/F2RL1/NPY/CAV1/S1PR3/RYR2/EDNRA/CD4/CCL2/C1QTNF1/EDN1/CYSLTR1/CHRNA9/TBXA2R/CCR1/CALCR/BDKRB2/CMKLR1/C3AR1/AVPR1A",23
"GO:0072577","endothelial cell apoptotic process","13/984","49/15777",0.26530612244898,4.25379542060727,5.88327843823855,6.38695737383817e-06,7.17982104783187e-05,7.17982104783187e-05,"ITGA4/ECSCR/F3/CD40/GATA3/CCL2/ANGPT1/SERPINE1/CDH5/TGFB1/RGCC/KDR/ICAM1",13
"GO:0044706","multi-multicellular organism process","23/984","132/15777",0.174242424242424,2.79372228381375,5.33730786980246,6.52901000519596e-06,7.32147461024923e-05,7.32147461024923e-05,"UPRT/MMP2/ARHGDIB/FOS/ACVR1C/TIMP1/MIR21/SPP1/STC1/PTHLH/COL16A1/IGFBP7/STC2/CRHBP/GJA1/VDR/EDN1/ITGA5/PCSK5/TGFB1/FOSB/AVPR1A/PAPPA",23
"GO:0042098","T cell proliferation","22/984","124/15777",0.17741935483871,2.84465971675846,5.31858596505139,7.62900914521867e-06,8.41033761806232e-05,8.41033761806232e-05,"PDCD1LG2/SHH/CD274/VCAM1/IRF1/TNFRSF21/TNFSF4/MIR21/TGFBR2/IGF2/CD4/IL15/BMP4/ICOSLG/GPNMB/ZP4/LGALS3/ELF4/HLA-E/ANXA1/RAC2/PRNP",22
"GO:0042445","hormone metabolic process","27/984","173/15777",0.15606936416185,2.5023438601438,5.12439143419568,9.13214332703519e-06,9.80684756343262e-05,9.80684756343262e-05,"PCSK7/PAX8/BMP5/SHH/FURIN/ECE1/PAPSS2/UGT2B7/DAB2/HSD17B2/MME/SPP1/ALDH1A1/STC2/GATA3/SULT1A1/ADM/RPE65/DKK3/CYP1B1/BACE2/PCSK5/CPA4/ANPEP/PLB1/CTSK/ALDH1A3",27
"GO:0001890","placenta development","14/984","58/15777",0.241379310344828,3.87016400336417,5.6477585609976,9.41194630277245e-06,0.000100599819498486,0.000100599819498486,"BMP5/PLAC1/PHLDA2/CASP8/PPARG/TFEB/MME/ADAM19/SPP1/STC1/IGF2/STC2/VDR/HEY2",14
"GO:0060760","positive regulation of response to cytokine stimulus","14/984","58/15777",0.241379310344828,3.87016400336417,5.6477585609976,9.41194630277245e-06,0.000100599819498486,0.000100599819498486,"CASP1/IFIH1/TLR4/NLRC5/CD40/NLRP6/PARP9/IRGM/PARP14/EDN1/STING1/CSF1/CASP4/IKBKE",14
"GO:0035050","embryonic heart tube development","13/984","52/15777",0.25,4.00838414634146,5.60412102356287,1.29694541667967e-05,0.00013514289684306,0.00013514289684306,"GATA4/SHH/ECE1/ENG/MEF2C/MICAL2/RYR2/EDNRA/TGFBR2/TBX2/EDN1/PITX2/APLNR",13
"GO:0071260","cellular response to mechanical stimulus","15/984","68/15777",0.220588235294118,3.53680954088953,5.40674538586826,1.4765280682583e-05,0.000148914250615883,0.000148914250615883,"TLR3/LTBR/PTGER4/AQP1/CASP1/CASP8/ANKRD1/PIEZO1/IRF1/TLR4/CD40/FAS/TNFRSF8/TGFB1/COL1A1",15
"GO:0071496","cellular response to external stimulus","15/984","68/15777",0.220588235294118,3.53680954088953,5.40674538586826,1.4765280682583e-05,0.000148914250615883,0.000148914250615883,"TLR3/LTBR/PTGER4/AQP1/CASP1/CASP8/ANKRD1/PIEZO1/IRF1/TLR4/CD40/FAS/TNFRSF8/TGFB1/COL1A1",15
"GO:0032609","type II interferon production","18/984","93/15777",0.193548387096774,3.10326514555468,5.24656372019563,1.47816698403356e-05,0.000148914250615883,0.000148914250615883,"FZD5/ISG15/PDCD1LG2/TLR3/CD274/INHBA/F2RL1/TLR4/TNFSF4/IRGM/IL18R1/IL33/PSMB8/PSMB9/BTN3A2/IL1R1/ZC3H12A/PRNP",18
"GO:0034329","cell junction assembly","53/984","465/15777",0.113978494623656,1.82747836349331,4.67127066902996,1.49585585073267e-05,0.00014971680049877,0.00014971680049877,"SRPX2/PRKCA/TLN1/FZD5/TRIM47/DOCK10/CD9/NRP1/PRKCH/LAMC1/AMIGO2/SNAI2/SMAD7/CDH1/CAV1/DLC1/CLDN11/CDH3/MEF2C/CLDN1/GPC4/ACVRL1/CCDC141/CDH13/LRRC15/POU4F1/LRP4/COL16A1/NPTX1/IL1RAPL2/MMP14/ABI3/ZNF703/CDH11/S100A10/GJA1/ACTN1/CSMD2/PLXND1/IL1RAP/THBS2/VMP1/GJB2/CDH5/VCL/PCDHB5/FN1/GREM1/APLNR/PRICKLE1/EGFLAM/KDR/NTM",53
"GO:0001934","positive regulation of protein phosphorylation","29/984","198/15777",0.146464646464646,2.34834626755358,4.92415951464384,1.51864558541166e-05,0.000151665174000412,0.000151665174000412,"TLR3/BANK1/LTBR/MMP9/PDGFRB/FGF1/TBX1/PLAUR/EGFR/TNFSF15/LCP2/FGF19/IL13RA1/PARP9/TLR6/FLT1/IRGM/PARP14/IL15/IL4R/NIBAN1/ANGPT1/BMP4/DDR2/CRIPTO/IL31RA/FGF18/CASS4/KDR",29
"GO:2000630","positive regulation of miRNA metabolic process","14/984","61/15777",0.229508196721311,3.67982806877249,5.40839880889725,1.75310791672755e-05,0.000170600949508412,0.000170600949508412,"MYOCD/TGFB2/KLF4/EGFR/FOS/PPARG/NR3C1/ETS1/GATA3/STAT3/TGFB1/DNM3OS/FOSL1/ZC3H12A",14
"GO:0048589","developmental growth","43/984","353/15777",0.121813031161473,1.95309369170179,4.67081115643785,1.94734667663466e-05,0.000187900427741239,0.000187900427741239,"CHRNA1/RARG/GATA4/ITGA4/RGS4/CD9/NRP1/STRA6/PLCB1/TRPV2/FGF1/TGFB2/SMAD7/CDH1/NPY/FBLN5/MEF2C/KIF26B/ACVR1C/POU4F2/EDNRA/GLI1/SPP1/STC1/LRP4/IGF2/S100B/TNFAIP6/SPAAR/RUNX1/CXCL12/TBX2/SIX1/EDN1/COL3A1/BMP4/DDR2/PROX1/PRICKLE1/EDN3/ANXA1/CPNE8/ALCAM",43
"GO:0060688","regulation of morphogenesis of a branching structure","10/984","33/15777",0.303030303030303,4.85864745011086,5.72271870834356,2.10470318520366e-05,0.000201803893640115,0.000201803893640115,"PAX8/SIX2/GDNF/HGF/SULF1/SIX1/BMP4/TGFB1/GREM1/PDGFA",10
"GO:0045088","regulation of innate immune response","48/984","412/15777",0.116504854368932,1.86798484489699,4.60428647791279,2.13186148552967e-05,0.000203127678913516,0.000203127678913516,"DHX58/ISG15/TLR3/KLRC4-KLRK1/CD274/IFI16/CASP1/CASP8/HLA-B/IFIH1/B2M/ZC3HAV1/F2RL1/GBP2/TLR1/CTSS/IRF1/NLRP1/EGFR/OAS3/TLR4/OASL/PPARG/NLRC5/MIR21/NLRP6/KLRC1/POLR3G/PARP9/TLR6/OAS1/IRGM/CFH/PARP14/STING1/KCNK6/KLRC2/KLRC3/A2M/KLRK1/NMI/TICAM1/TGFB1/SLAMF8/HLA-E/RAB7B/KLRC4/IKBKE",48
"GO:0003012","muscle system process","49/984","424/15777",0.115566037735849,1.85293229406351,4.59164951855194,2.17285456075543e-05,0.000206052395188207,0.000206052395188207,"TPM1/CHRNA1/PRKCA/GATA4/ADRA1A/RGS4/MYL9/MYOCD/SSPN/FBXO32/PDGFRB/MYL4/CNN1/HMOX1/SMAD7/SNTB1/CAV1/KLF4/FGF12/GDNF/DSP/PPARG/KCND3/RYR2/KCNE5/MIR21/EDNRA/HTR7/STC1/SULF1/SCN2B/MYL1/KCNA1/GJA1/NPR3/EDN1/ACTA2/RCSD1/MIR145/DES/GSN/BDKRB2/MYOF/KCNE4/IL1R1/APLNR/EDN3/ZC3H12A/CALD1",49
"GO:1904645","response to amyloid-beta","12/984","47/15777",0.25531914893617,4.09366891541256,5.47805351660195,2.21222606012482e-05,0.00020732237655872,0.00020732237655872,"MMP2/ITGA4/MMP9/VCAM1/TLR4/TLR6/GJA1/MMP13/CALCR/ICAM1/CASP4/PRNP",12
"GO:0071385","cellular response to glucocorticoid stimulus","11/984","40/15777",0.275,4.40922256097561,5.56791050928503,2.27244113268357e-05,0.000211230576976942,0.000211230576976942,"PCK1/AQP1/ASS1/NR3C1/STC1/TBX2/EDN1/SERPINF1/TGFB1/KLF9/ANXA1",11
"GO:0060973","cell migration involved in heart development","7/984","16/15777",0.4375,7.01467225609756,6.20794618513126,2.49718772244939e-05,0.000229319210568592,0.000229319210568592,"PDGFRB/SNAI2/SEMA3C/EDNRA/EDN1/BMP4/PITX2",7
"GO:0034103","regulation of tissue remodeling","14/984","63/15777",0.222222222222222,3.5630081300813,5.25708202805231,2.59052961706857e-05,0.000235991560325368,0.000235991560325368,"PRKCA/TMEM119/KISS1/PPARG/TMBIM1/SPP1/RUNX1/UBASH3B/IL15/GPNMB/TGFB1/DDR2/DCSTAMP/GREM1",14
"GO:0001894","tissue homeostasis","26/984","174/15777",0.149425287356322,2.39581581160639,4.77492498285858,2.90318429779667e-05,0.00026186033863921,0.00026186033863921,"TFF3/PRKCA/TMEM119/LAMC1/LAMA2/TLR4/CDH3/KISS1/CLDN1/FREM2/SPP1/SERPINA3/ALDH1A1/GJA1/UBASH3B/FOXC1/RPE65/COL3A1/ANGPT1/ITGB1/CDH5/VCL/DCSTAMP/SLC1A1/PRICKLE1/RAC2",26
"GO:0032526","response to retinoic acid","17/984","90/15777",0.188888888888889,3.02855691056911,4.97744387923583,3.52574590408063e-05,0.000308266366019617,0.000308266366019617,"MMP2/RARG/AQP1/TBX1/FZD10/KLF4/MICB/SP100/HSD17B2/IGFBP7/TBX2/SERPINF1/OSR1/BRINP3/PAX2/COL1A1/WNT11",17
"GO:0042327","positive regulation of phosphorylation","30/984","218/15777",0.137614678899083,2.20644998881181,4.62609555884157,3.69205605142733e-05,0.000320352544082022,0.000320352544082022,"TLR3/BANK1/LTBR/MMP9/NRP1/PDGFRB/FGF1/TBX1/PLAUR/EGFR/TNFSF15/LCP2/FGF19/IL13RA1/PARP9/TLR6/FLT1/IRGM/PARP14/IL15/IL4R/NIBAN1/ANGPT1/BMP4/DDR2/CRIPTO/IL31RA/FGF18/CASS4/KDR",30
"GO:0051402","neuron apoptotic process","29/984","209/15777",0.138755980861244,2.22474909557708,4.59697062309309,4.244166770313e-05,0.000363421709938246,0.000363421709938246,"MMP2/TGFB3/MAP3K5/NRP1/GDF5/SEMA3E/CASP1/CASP8/NTF3/TGFB2/TNFRSF21/GDNF/NLRP1/CASP7/MEF2C/TMBIM1/POU4F1/TFAP2B/CCL2/SIX1/FAS/FOXB1/PLXND1/STAT3/ITGA1/SLC1A1/KDR/CASP4/PRNP",29
"GO:0006968","cellular defense response","9/984","29/15777",0.310344827586207,4.97592514718251,5.52703690980113,4.42461273007238e-05,0.000373961712963895,0.000373961712963895,"LGALS3BP/LSP1/DCDC2/PRF1/KLRC2/KLRC3/IL33/ITGB1/FOSL1",9
"GO:1904888","cranial skeletal system development","9/984","29/15777",0.310344827586207,4.97592514718251,5.52703690980113,4.42461273007238e-05,0.000373961712963895,0.000373961712963895,"TBX1/TGFB2/EDNRA/MSX2/TGFBR2/PDGFRA/SIX1/TWIST1/TGFB1",9
"GO:0090594","inflammatory response to wounding","8/984","23/15777",0.347826086956522,5.57688229056204,5.66508082085847,4.69729166095668e-05,0.000391927589407793,0.000391927589407793,"TLR3/HMOX1/TLR4/PPARG/MIR21/STAT3/IL33/TGFB1",8
"GO:0042698","ovulation cycle","11/984","43/15777",0.255813953488372,4.10160238230289,5.25253126102458,4.7583831013822e-05,0.000394142658343164,0.000394142658343164,"MMP2/TGFB3/INHBA/TGFB2/GDF10/TNFAIP6/PDGFRA/SERPINF1/HAS2/NPY5R/CA12",11
"GO:0061053","somite development","10/984","36/15777",0.277777777777778,4.45376016260163,5.35050945862966,4.86995021431473e-05,0.00039833719010736,0.00039833719010736,"SHH/MEOX2/SEMA3C/MEOX1/FOXC1/SIX1/FOXB1/TBX18/FOXC2/CDX1",10
"GO:0045667","regulation of osteoblast differentiation","19/984","111/15777",0.171171171171171,2.74447923533289,4.75681325518733,5.2344872503334e-05,0.00042509252331889,0.00042509252331889,"TMEM119/CCN4/SNAI2/GDF10/IFITM1/TWIST2/HGF/MEF2C/PPARG/MIR21/GLI1/MIR675/TNFAIP6/IL6R/TWIST1/BMP4/DDR2/GREM1/RUNX2",19
"GO:1901655","cellular response to ketone","16/984","85/15777",0.188235294117647,3.0180774748924,4.81145044844854,6.20799186939152e-05,0.000493708661002147,0.000493708661002147,"POSTN/PTGER4/PCK1/AQP1/ASS1/TNFSF4/FOS/NR3C1/SPP1/IGFBP7/MMP14/TBX2/SERPINF1/AHR/TGFB1/KLF9",16
"GO:1902895","positive regulation of miRNA transcription","12/984","53/15777",0.226415094339623,3.6302346985734,4.94673663847724,7.98555736028063e-05,0.000617730233768149,0.000617730233768149,"MYOCD/TGFB2/KLF4/EGFR/FOS/PPARG/NR3C1/ETS1/GATA3/STAT3/TGFB1/FOSL1",12
"GO:0031341","regulation of cell killing","14/984","70/15777",0.2,3.20670731707317,4.77216007042562,8.90358916202041e-05,0.00068641859688279,0.00068641859688279,"KLRC4-KLRK1/HLA-B/F2RL1/KLRC1/PRF1/CFH/KLRC2/KLRC3/ULBP2/KLRK1/TGFB1/ICAM1/HLA-E/KLRC4",14
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","7/984","19/15777",0.368421052631579,5.90709242618742,5.51973667690135,9.31981149343653e-05,0.000706571755083792,0.000706571755083792,"TAP2/HLA-B/B2M/ERAP2/ULBP2/TAP1/HLA-E",7
"GO:0070141","response to UV-A","6/984","14/15777",0.428571428571429,6.87151567944251,5.66842851937138,0.000112764815061721,0.000836270296470504,0.000836270296470504,"MMP2/MMP9/MMP1/EGFR/TIMP1/MME",6
"GO:0061614","miRNA transcription","14/984","72/15777",0.194444444444444,3.11763211382114,4.64478548849416,0.000122545601749475,0.00090501314948965,0.00090501314948965,"MYOCD/TGFB2/KLF4/EGFR/FOS/PPARG/NR3C1/ETS1/GATA3/TWIST1/STAT3/BMP4/TGFB1/FOSL1",14
"GO:0007610","behavior","41/984","360/15777",0.113888888888889,1.82604166666667,4.08903791823576,0.000137896504980461,0.00100536685100771,0.00100536685100771,"HTR1A/SRPX2/PRKCA/RASGRF1/STRA6/ADRB1/PLCB1/TBX1/GPR176/B2M/HTR1B/NPY/CALB1/GDNF/EGFR/MEF2C/FOS/SLC6A1/ATXN1/NR3C1/CCK/MME/S100B/SEZ6/CXCL12/CRHBP/PENK/SERPINF1/ADA/FOXB1/STAT3/NPY5R/OPRD1/FOSB/SLC1A1/KCNA2/AVPR1A/NPY1R/GRPR/PRNP/PLK2",41
"GO:0070269","pyroptotic inflammatory response","9/984","34/15777",0.264705882352941,4.24417144906743,4.88390691692956,0.000174713810195626,0.00124787766781352,0.00124787766781352,"GBP1/CASP1/CASP8/GBP2/NLRP1/NLRP6/GZMA/GBP3/CASP4",9
"GO:0003228","atrial cardiac muscle tissue development","6/984","15/15777",0.4,6.41341463414634,5.40977409562929,0.000178044194540463,0.00126572228019108,0.00126572228019108,"ENG/EDNRA/TBX3/BMP4/PROX1/TBX18",6
"GO:0002053","positive regulation of mesenchymal cell proliferation","5/984","10/15777",0.5,8.01676829268293,5.72440656473462,0.00018077445482465,0.00127717432170232,0.00127717432170232,"SHH/TBX1/STAT1/TGFBR2/PDGFA",5
"GO:1901888","regulation of cell junction assembly","31/984","252/15777",0.123015873015873,1.97237950058072,4.0131752938628,0.000228059783311611,0.00156521030230706,0.00156521030230706,"SRPX2/PRKCA/TLN1/TRIM47/DOCK10/NRP1/PRKCH/AMIGO2/SNAI2/CAV1/DLC1/MEF2C/CLDN1/GPC4/ACVRL1/CCDC141/LRRC15/LRP4/COL16A1/IL1RAPL2/MMP14/ABI3/S100A10/IL1RAP/THBS2/VCL/GREM1/APLNR/PRICKLE1/KDR/NTM",31
"GO:0002526","acute inflammatory response","13/984","69/15777",0.188405797101449,3.0208112407211,4.33868097479436,0.000294473046834557,0.00196353191797741,0.00196353191797741,"ASS1/NPY/TNFSF4/OSMR/F3/NLRP6/SERPINA3/GATA3/IL6R/STAT3/NPY5R/FN1/HLA-E",13
"GO:0002367","cytokine production involved in immune response","14/984","78/15777",0.17948717948718,2.87781425891182,4.28777322990367,0.000296228642092751,0.00196795854805141,0.00196795854805141,"TGFB3/FZD5/BST2/B2M/TGFB2/F2RL1/SMAD7/TNFSF4/JAK3/IL18R1/TICAM1/TGFB1/IL1R1/HLA-E",14
"GO:0006518","peptide metabolic process","11/984","52/15777",0.211538461538462,3.39170966228893,4.45535867385551,0.000298324726991598,0.00197900298545008,0.00197900298545008,"SPINK5/FURIN/ECE1/MME/ERAP2/LANCL3/PCSK5/CPA4/ANPEP/GGT5/SLC1A1",11
"GO:0001765","membrane raft assembly","5/984","11/15777",0.454545454545455,7.2879711751663,5.38039292613738,0.000314408539335977,0.00206172496196752,0.00206172496196752,"CAV1/IQGAP1/CAV2/S100A10/ANXA2",5
"GO:0071492","cellular response to UV-A","5/984","11/15777",0.454545454545455,7.2879711751663,5.38039292613738,0.000314408539335977,0.00206172496196752,0.00206172496196752,"MMP2/MMP9/MMP1/TIMP1/MME",5
"GO:0031579","membrane raft organization","7/984","23/15777",0.304347826086957,4.87977200424178,4.8022257456472,0.000363858744648146,0.00235887970252008,0.00235887970252008,"CAV1/IQGAP1/CAV2/S100A10/ANXA2/COLEC12/GSN",7
"GO:0060986","endocrine hormone secretion","10/984","45/15777",0.222222222222222,3.5630081300813,4.44050272809624,0.00036627378338895,0.00237116815232223,0.00237116815232223,"FOXD1/INHBA/KISS1/PPARG/DAB2/SPP1/TBX3/CRHBP/GJA1/C1QTNF1",10
"GO:0031032","actomyosin structure organization","24/984","181/15777",0.132596685082873,2.12599380137448,3.92949321558703,0.000376361270736349,0.0024330210193211,0.0024330210193211,"TPM1/TGFB3/MYL9/PTGER4/SYNPO/NRP1/PDGFRB/MYBPC2/CNN1/ANKRD1/DLC1/ARHGAP28/GPR65/MIR21/IQGAP1/S100A10/PDGFRA/EDN1/MYOM1/KRT8/MYO18B/PROX1/RGCC/PDLIM1",24
"GO:0009410","response to xenobiotic stimulus","36/984","318/15777",0.113207547169811,1.8151173492867,3.78713570662995,0.000386431395946917,0.0024840463254954,0.00248404632549539,"NQO1/MMP2/GATA4/ADRA1A/SLCO1B1/ASS1/HTR1B/ACSL1/ANKRD1/CDH1/UGT2B7/SEMA3C/MEF2C/AHRR/FOS/SLCO1A2/CDH13/TGFBR2/TFAP2B/NFATC2/GATA3/SLCO2B1/CRHBP/SULT1A1/CBR3/EDN1/ADA/CYP1B1/TBXA2R/AHR/TGFB1/FBN1/FOSB/PRICKLE1/COL1A1/LOX",36
"GO:0010586","miRNA metabolic process","16/984","99/15777",0.161616161616162,2.59127864005913,4.09624920269314,0.00039301235425519,0.00250853965388427,0.00250853965388427,"MYOCD/TGFB2/KLF4/EGFR/FOS/PPARG/NR3C1/ETS1/GATA3/TWIST1/STAT3/BMP4/TGFB1/DNM3OS/FOSL1/ZC3H12A",16
