"ensembl","symbol","gene_type","baseMean","l2fc_raw","l2fc_shrunk","padj","l2fc_ref","padj_ref"
"ENSG00000109762","SNX25","protein-coding",574.847329443637,0.66236861987519,0.561776826456055,0.161916224170999,0.770364123055,0.0634049957253502
"ENSG00000109771","LRP2BP","protein-coding",128.907999269244,0.484583087338828,0.376685336896621,0.448880808772342,-0.0136598192808,0.99720809530197
"ENSG00000109775","UFSP2","protein-coding",1191.08505351083,0.67545222281166,0.392313432482952,0.520056181793095,0.043198485109,0.993787755107699
"ENSG00000109787","KLF3","protein-coding",4366.20035003513,0.737097214189546,0.522455676071701,0.344149846624179,0.319239999348,0.875433674601619
"ENSG00000109790","KLHL5","protein-coding",2759.24178446855,0.264726599409193,0.205009069158055,0.700629428086781,0.37656267527,0.772692191511212
"ENSG00000109794","FAM149A","protein-coding",240.730810925112,0.016017994799257,0.0127001617157598,0.987738647786715,0.302894648153,0.759357074367672
"ENSG00000109805","NCAPG","protein-coding",5061.64856558958,0.391151955405643,0.258231627217391,0.66875889233623,-0.151589421949,0.967271667303494
"ENSG00000109814","UGDH","protein-coding",4166.07067352845,0.177627741463695,0.134396954133809,0.801110273081045,0.0498836254778,0.990717729477758
"ENSG00000109819","PPARGC1A","protein-coding",159.162608003305,0.28743536646606,0.195189137408068,0.747982698165033,-0.082568019157,0.98693930757299
"ENSG00000109832","DDX25","protein-coding",106.060117078697,0.292899697309165,0.190047756166743,0.760731062360976,-0.0514416884956,0.99164443869865
"ENSG00000109846","CRYAB","protein-coding",26.8215771002861,2.9850970388325,0.606338604025233,0.12178890607259,2.93403958024,0.117184453926789
"ENSG00000109851","DBX1","protein-coding",218.019169225594,-1.60697765134848,-1.2674164891916,0.0430542146710282,-0.513935798309,0.725179880755078
"ENSG00000109854","HTATIP2","protein-coding",237.627250479848,1.64414526252345,1.52898975712074,4.90489075374548e-05,1.30747522335,0.00459430622538733
"ENSG00000109861","CTSC","protein-coding",2402.16017464647,0.822325490286879,0.654531512517219,0.168958884498932,0.13317978662,0.973888243331459
"ENSG00000109881","CCDC34","protein-coding",1289.58391114249,-0.0791827671044953,-0.0627082046221924,0.909609722263034,-0.130374544927,0.949939977805208
"ENSG00000109906","ZBTB16","protein-coding",1902.51136753272,-2.97870668805262,-2.7365449997542,3.35739453267016e-05,-2.30224367996,0.000153850522637321
"ENSG00000109911","ELP4","protein-coding",927.190381124358,-0.291516395230437,-0.175653309424641,0.781677164717998,-0.901010705232,0.28704740716045
"ENSG00000109917","ZPR1","protein-coding",1834.68743727543,0.456824889512593,0.383794654457244,0.365276688412487,0.373277756496,0.442170261820341
"ENSG00000109919","MTCH2","protein-coding",3612.19852819267,0.101389074139539,0.0815042073403021,0.887076647838114,0.00281091784633,0.999049649483222
"ENSG00000109920","FNBP4","protein-coding",4388.10860673718,0.0495743919087647,0.0429243666244466,0.942771366478383,0.00361286551495,0.998373680293809
"ENSG00000109927","TECTA","protein-coding",281.3107129525,-0.193291362696493,-0.157501178501051,0.749162950434272,-0.370079923672,0.654843371946813
"ENSG00000109929","SC5D","protein-coding",3755.31685677182,0.653003433779636,0.338915485846536,0.583124209786349,0.112137148477,0.983844005477312
"ENSG00000109943","CRTAM","protein-coding",4.73235725664715,2.04462701074287,0.442552827522401,0.374917639347816,1.2683096304,0.701895010602206
"ENSG00000109944","JHY","protein-coding",380.726058929317,0.283373542678446,0.214899708453855,0.692312177287393,0.663389602651,0.417549035133676
"ENSG00000109956","B3GAT1","protein-coding",4341.44878431582,0.283921390872331,0.187154280603119,0.767231289280147,0.624642587042,0.363656395194566
"ENSG00000109971","HSPA8","protein-coding",47427.7742598643,0.767054042782954,0.598985134673733,0.223673574595806,0.335288944092,0.687672451160715
"ENSG00000109991","P2RX3","protein-coding",208.335868187524,1.14300638678242,0.933111857558305,0.0566979486284522,0.412879444882,0.830659639306445
"ENSG00000110002","VWA5A","protein-coding",953.854231517721,0.768158486181222,0.658016450224201,0.0950255724909524,0.474181089489,0.535800356424484
